adep_accuracy,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,ades_accuracy,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,height_ft,n_ground_truth,penalty_nm,radius_nm
0.9890077462191074,0.42753059422179235,0.08297237057908238,0.9908730755729401,0.4572365404017243,0.813953488372093,0.08869741510390268,0.42283106943101056,0.009041591320072333,0.9864870291542848,0.5236132722149796,0.08372934101518147,0.9869383806010764,0.5692468331191481,0.49122807017543857,0.02109492717227524,0.5165377013331091,0.003595609571470625,500.0,95116,10.0,30.0
0.9894274108285571,0.5668131544640229,0.08297237057908238,0.9914122676509916,0.6087659359809227,0.8177570093457944,0.08869741510390268,0.5608204718449051,0.008999537406955718,0.9857803319150503,0.5707872492535431,0.08372934101518147,0.9862646504233371,0.6206856985496604,0.49122807017543857,0.02109492717227524,0.5626708440220363,0.003595609571470625,1000.0,95116,10.0,30.0
0.9898692092964902,0.670402455948526,0.08297237057908238,0.9921655251322962,0.721441346418417,0.8500619578686494,0.08692346680182464,0.6636107489801926,0.008484376971277177,0.984722859259782,0.5959670297321166,0.08372934101518147,0.985496980751182,0.6479598861758766,0.49266862170087977,0.02109492717227524,0.5868623575423694,0.0035850960931914713,2000.0,95116,10.0,30.0
0.9879550396791776,0.7445435047731191,0.08297237057908238,0.9910896894978475,0.8016027698798496,0.858793324775353,0.08476938672072985,0.7355755078010009,0.008189999579460868,0.9802765251003519,0.6364544345851382,0.08372934101518147,0.9818972240197786,0.691515972094731,0.49262536873156343,0.020969362129583124,0.6239013415198285,0.0035640691366331636,5000.0,95116,10.0,30.0
0.9867954867546059,0.771521090037428,0.08297237057908238,0.9903669661463724,0.8307231954507933,0.8685258964143426,0.08286872782564622,0.7613335295849278,0.007916649144202868,0.9746758541303618,0.6576075528827957,0.08372934101518147,0.9769414940626355,0.7140742610611346,0.4940828402366864,0.020969362129583124,0.640954203288616,0.0035535556583540097,8000.0,95116,10.0,30.0
0.985414134398333,0.7871125783254131,0.08297237057908238,0.9893939393939394,0.8474731725213244,0.8670284938941656,0.08096806893056259,0.7756318600445772,0.007748433491736406,0.9688624065559414,0.6722528281256571,0.08372934101518147,0.9714618154373497,0.7297480264365706,0.4940828402366864,0.020969362129583124,0.6513204928718618,0.0035535556583540097,10000.0,95116,10.0,30.0
0.9816111060608028,0.8095693679296858,0.08297237057908238,0.9857191699760671,0.8718471980188939,0.8944365192582026,0.07944754181449569,0.794682282686404,0.007369948273686867,0.9563338709186623,0.6910088733756676,0.08372934101518147,0.959670013468838,0.7496787222324215,0.5516014234875445,0.01946258161727775,0.660835190714496,0.002954287396442239,15000.0,95116,10.0,30.0
0.9764843378754993,0.8186109592497582,0.08297237057908238,0.9810008062628417,0.8816151517930845,0.967479674796748,0.07539280283831729,0.7993607805206274,0.006465789141679633,0.9424218411255476,0.7031729677446487,0.08372934101518147,0.946478279841707,0.7625642555535157,0.5726872246696035,0.016323455549974886,0.6626855628916271,0.00238655956936793,20000.0,95116,10.0,30.0
0.9317717070542569,0.8586042306236595,0.08297237057908238,0.9504314947178012,0.9126731174905989,0.9931350114416476,0.054992397364419666,0.8000231296522141,0.004594390007990243,0.8768065517610534,0.7856512048446108,0.08372934101518147,0.9007669324080576,0.8333371580686616,0.7445255474452555,0.012807634354595681,0.6888641238067202,0.001440346524244081,1000000000.0,95116,10.0,30.0
0.9883799259009768,0.3121451701080786,0.08297237057908238,0.9899775358562295,0.3317320920847473,0.813953488372093,0.08869741510390268,0.3085180201017705,0.009041591320072333,0.9817226277372263,0.36008663106102023,0.08372934101518147,0.9820637017466608,0.3908688268771801,0.44854881266490765,0.02134605725765947,0.3535051936582699,0.003984608267799319,0.0,95116,10.0,40.0
