AIRPORT;APT_ICAO;PHASE;YEAR;MONTH_NUM;PUNCT_CAT;NB_FLT;MONTHLY_TRAFIC
LPPR;LPPR;ARR;2026;3;[+31, +60];149;4510
LPPR;LPPR;ARR;2026;3;[- 4, + 4];895;4510
LPPR;LPPR;ARR;2026;3;[- 5, -15];1410;4510
LPPR;LPPR;ARR;2026;3;[-16, -30];1018;4510
LPPR;LPPR;ARR;2026;3;[<-31];133;4510
LPPR;LPPR;ARR;2026;3;[>+61];103;4510
LPPR;LPPR;ARR;2026;4;[+ 5, +15];740;5041
LPPR;LPPR;ARR;2026;4;[+16, +30];443;5041
LPPR;LPPR;ARR;2026;4;[+31, +60];328;5041
LPPR;LPPR;ARR;2026;4;[- 4, + 4];1176;5041
LPPR;LPPR;ARR;2026;4;[- 5, -15];1482;5041
LPPR;LPPR;ARR;2026;4;[-16, -30];679;5041
LPPR;LPPR;ARR;2026;4;[<-31];60;5041
LPPR;LPPR;ARR;2026;4;[>+61];133;5041
LPPR;LPPR;ARR;2026;5;[+ 5, +15];907;5498
LPPR;LPPR;ARR;2026;5;[+16, +30];524;5498
LPPR;LPPR;ARR;2026;5;[+31, +60];372;5498
LPPR;LPPR;ARR;2026;5;[- 4, + 4];1196;5498
LPPR;LPPR;ARR;2026;5;[- 5, -15];1540;5498
LPPR;LPPR;ARR;2026;5;[-16, -30];661;5498
LPPR;LPPR;ARR;2026;5;[<-31];80;5498
LPPR;LPPR;ARR;2026;5;[>+61];218;5498
LPPR;LPPR;DEP;2019;1;[+ 5, +15];859;3558
LPPR;LPPR;DEP;2019;1;[+16, +30];316;3558
LPPR;LPPR;DEP;2019;1;[+31, +60];176;3558
LPPR;LPPR;DEP;2019;1;[- 4, + 4];1597;3558
LPPR;LPPR;DEP;2019;1;[- 5, -15];448;3558
LPPR;LPPR;DEP;2019;1;[-16, -30];18;3558
LPPR;LPPR;DEP;2019;1;[<-31];19;3558
LPPR;LPPR;DEP;2019;1;[>+61];125;3558
LPPR;LPPR;DEP;2019;2;[+ 5, +15];684;3178
LPPR;LPPR;DEP;2019;2;[+16, +30];270;3178
LPPR;LPPR;DEP;2019;2;[+31, +60];137;3178
LPPR;LPPR;DEP;2019;2;[- 4, + 4];1543;3178
LPPR;LPPR;DEP;2019;2;[- 5, -15];423;3178
LPPR;LPPR;DEP;2019;2;[-16, -30];12;3178
LPPR;LPPR;DEP;2019;2;[<-31];11;3178
LPPR;LPPR;DEP;2019;2;[>+61];98;3178
LPPR;LPPR;DEP;2019;3;[+ 5, +15];849;3680
LPPR;LPPR;DEP;2019;3;[+16, +30];409;3680
LPPR;LPPR;DEP;2019;3;[+31, +60];234;3680
LPPR;LPPR;DEP;2019;3;[- 4, + 4];1641;3680
LPPR;LPPR;DEP;2019;3;[- 5, -15];404;3680
LPPR;LPPR;DEP;2019;3;[-16, -30];19;3680
LPPR;LPPR;DEP;2019;3;[<-31];11;3680
LPPR;LPPR;DEP;2019;3;[>+61];113;3680
LPPR;LPPR;DEP;2019;4;[+ 5, +15];1153;4162
LPPR;LPPR;DEP;2019;4;[+16, +30];616;4162
LPPR;LPPR;DEP;2019;4;[+31, +60];403;4162
LPPR;LPPR;DEP;2019;4;[- 4, + 4];1469;4162
LPPR;LPPR;DEP;2019;4;[- 5, -15];282;4162
LPPR;LPPR;DEP;2019;4;[-16, -30];14;4162
LPPR;LPPR;DEP;2019;4;[<-31];16;4162
LPPR;LPPR;DEP;2019;4;[>+61];209;4162
LPPR;LPPR;DEP;2019;5;[+ 5, +15];1079;4392
LPPR;LPPR;DEP;2019;5;[+16, +30];523;4392
LPPR;LPPR;DEP;2019;5;[+31, +60];327;4392
LPPR;LPPR;DEP;2019;5;[- 4, + 4];1741;4392
LPPR;LPPR;DEP;2019;5;[- 5, -15];428;4392
LPPR;LPPR;DEP;2019;5;[-16, -30];18;4392
LPPR;LPPR;DEP;2019;5;[<-31];28;4392
LPPR;LPPR;DEP;2019;5;[>+61];248;4392
LPPR;LPPR;DEP;2019;6;[+ 5, +15];1199;4397
LPPR;LPPR;DEP;2019;6;[+16, +30];701;4397
LPPR;LPPR;DEP;2019;6;[+31, +60];472;4397
LPPR;LPPR;DEP;2019;6;[- 4, + 4];1338;4397
LPPR;LPPR;DEP;2019;6;[- 5, -15];286;4397
LPPR;LPPR;DEP;2019;6;[-16, -30];16;4397
LPPR;LPPR;DEP;2019;6;[<-31];31;4397
LPPR;LPPR;DEP;2019;6;[>+61];354;4397
LPPR;LPPR;DEP;2019;7;[+ 5, +15];1236;4872
LPPR;LPPR;DEP;2019;7;[+16, +30];790;4872
LPPR;LPPR;DEP;2019;7;[+31, +60];615;4872
LPPR;LPPR;DEP;2019;7;[- 4, + 4];1319;4872
LPPR;LPPR;DEP;2019;7;[- 5, -15];307;4872
LPPR;LPPR;DEP;2019;7;[-16, -30];18;4872
LPPR;LPPR;DEP;2019;7;[<-31];65;4872
LPPR;LPPR;DEP;2019;7;[>+61];522;4872
LPPR;LPPR;DEP;2019;8;[+ 5, +15];1299;4802
LPPR;LPPR;DEP;2019;8;[+16, +30];753;4802
LPPR;LPPR;DEP;2019;8;[+31, +60];618;4802
LPPR;LPPR;DEP;2019;8;[- 4, + 4];1348;4802
LPPR;LPPR;DEP;2019;8;[- 5, -15];237;4802
LPPR;LPPR;DEP;2019;8;[-16, -30];17;4802
LPPR;LPPR;DEP;2019;8;[<-31];35;4802
LPPR;LPPR;DEP;2019;8;[>+61];495;4802
LPPR;LPPR;DEP;2019;9;[+ 5, +15];1138;4554
LPPR;LPPR;DEP;2019;9;[+16, +30];670;4554
LPPR;LPPR;DEP;2019;9;[+31, +60];518;4554
LPPR;LPPR;DEP;2019;9;[- 4, + 4];1405;4554
LPPR;LPPR;DEP;2019;9;[- 5, -15];347;4554
LPPR;LPPR;DEP;2019;9;[-16, -30];23;4554
LPPR;LPPR;DEP;2019;9;[<-31];30;4554
LPPR;LPPR;DEP;2019;9;[>+61];423;4554
LPPR;LPPR;DEP;2019;10;[+ 5, +15];1159;4442
LPPR;LPPR;DEP;2019;10;[+16, +30];658;4442
LPPR;LPPR;DEP;2019;10;[+31, +60];453;4442
LPPR;LPPR;DEP;2019;10;[- 4, + 4];1501;4442
LPPR;LPPR;DEP;2019;10;[- 5, -15];330;4442
LPPR;LPPR;DEP;2019;10;[-16, -30];16;4442
LPPR;LPPR;DEP;2019;10;[<-31];30;4442
LPPR;LPPR;DEP;2019;10;[>+61];295;4442
LPPR;LPPR;DEP;2019;11;[+ 5, +15];925;3658
LPPR;LPPR;DEP;2019;11;[+16, +30];467;3658
LPPR;LPPR;DEP;2019;11;[+31, +60];260;3658
LPPR;LPPR;DEP;2019;11;[- 4, + 4];1416;3658
LPPR;LPPR;DEP;2019;11;[- 5, -15];361;3658
LPPR;LPPR;DEP;2019;11;[-16, -30];8;3658
LPPR;LPPR;DEP;2019;11;[<-31];22;3658
LPPR;LPPR;DEP;2019;11;[>+61];199;3658
LPPR;LPPR;DEP;2019;12;[+ 5, +15];828;3790
LPPR;LPPR;DEP;2019;12;[+16, +30];528;3790
LPPR;LPPR;DEP;2019;12;[+31, +60];417;3790
LPPR;LPPR;DEP;2019;12;[- 4, + 4];1160;3790
LPPR;LPPR;DEP;2019;12;[- 5, -15];372;3790
LPPR;LPPR;DEP;2019;12;[-16, -30];22;3790
LPPR;LPPR;DEP;2019;12;[<-31];18;3790
LPPR;LPPR;DEP;2019;12;[>+61];445;3790
LPPR;LPPR;DEP;2020;1;[+ 5, +15];755;3598
LPPR;LPPR;DEP;2020;1;[+16, +30];360;3598
LPPR;LPPR;DEP;2020;1;[+31, +60];269;3598
LPPR;LPPR;DEP;2020;1;[- 4, + 4];1493;3598
LPPR;LPPR;DEP;2020;1;[- 5, -15];543;3598
LPPR;LPPR;DEP;2020;1;[-16, -30];14;3598
LPPR;LPPR;DEP;2020;1;[<-31];5;3598
LPPR;LPPR;DEP;2020;1;[>+61];159;3598
LPPR;LPPR;DEP;2020;2;[+ 5, +15];652;3416
LPPR;LPPR;DEP;2020;2;[+16, +30];398;3416
LPPR;LPPR;DEP;2020;2;[+31, +60];245;3416
LPPR;LPPR;DEP;2020;2;[- 4, + 4];1392;3416
LPPR;LPPR;DEP;2020;2;[- 5, -15];530;3416
LPPR;LPPR;DEP;2020;2;[-16, -30];14;3416
LPPR;LPPR;DEP;2020;2;[<-31];12;3416
LPPR;LPPR;DEP;2020;2;[>+61];173;3416
LPPR;LPPR;DEP;2020;3;[+ 5, +15];423;2302
LPPR;LPPR;DEP;2020;3;[+16, +30];238;2302
LPPR;LPPR;DEP;2020;3;[+31, +60];151;2302
LPPR;LPPR;DEP;2020;3;[- 4, + 4];937;2302
LPPR;LPPR;DEP;2020;3;[- 5, -15];415;2302
LPPR;LPPR;DEP;2020;3;[-16, -30];26;2302
LPPR;LPPR;DEP;2020;3;[<-31];14;2302
LPPR;LPPR;DEP;2020;3;[>+61];98;2302
LPPR;LPPR;DEP;2020;4;[+ 5, +15];36;230
LPPR;LPPR;DEP;2020;4;[+16, +30];19;230
LPPR;LPPR;DEP;2020;4;[+31, +60];9;230
LPPR;LPPR;DEP;2020;4;[- 4, + 4];74;230
LPPR;LPPR;DEP;2020;4;[- 5, -15];55;230
LPPR;LPPR;DEP;2020;4;[-16, -30];25;230
LPPR;LPPR;DEP;2020;4;[<-31];6;230
LPPR;LPPR;DEP;2020;4;[>+61];6;230
LPPR;LPPR;DEP;2020;5;[+ 5, +15];49;267
LPPR;LPPR;DEP;2020;5;[+16, +30];13;267
LPPR;LPPR;DEP;2020;5;[+31, +60];10;267
LPPR;LPPR;DEP;2020;5;[- 4, + 4];74;267
LPPR;LPPR;DEP;2020;5;[- 5, -15];75;267
LPPR;LPPR;DEP;2020;5;[-16, -30];18;267
LPPR;LPPR;DEP;2020;5;[<-31];14;267
LPPR;LPPR;DEP;2020;5;[>+61];14;267
LPPR;LPPR;DEP;2020;6;[+ 5, +15];104;538
LPPR;LPPR;DEP;2020;6;[+16, +30];75;538
LPPR;LPPR;DEP;2020;6;[+31, +60];41;538
LPPR;LPPR;DEP;2020;6;[- 4, + 4];178;538
LPPR;LPPR;DEP;2020;6;[- 5, -15];86;538
LPPR;LPPR;DEP;2020;6;[-16, -30];19;538
LPPR;LPPR;DEP;2020;6;[<-31];8;538
LPPR;LPPR;DEP;2020;6;[>+61];27;538
LPPR;LPPR;DEP;2020;7;[+ 5, +15];311;1933
LPPR;LPPR;DEP;2020;7;[+16, +30];155;1933
LPPR;LPPR;DEP;2020;7;[+31, +60];94;1933
LPPR;LPPR;DEP;2020;7;[- 4, + 4];727;1933
LPPR;LPPR;DEP;2020;7;[- 5, -15];561;1933
LPPR;LPPR;DEP;2020;7;[-16, -30];28;1933
LPPR;LPPR;DEP;2020;7;[<-31];15;1933
LPPR;LPPR;DEP;2020;7;[>+61];42;1933
LPPR;LPPR;DEP;2020;8;[+ 5, +15];469;2720
LPPR;LPPR;DEP;2020;8;[+16, +30];148;2720
LPPR;LPPR;DEP;2020;8;[+31, +60];74;2720
LPPR;LPPR;DEP;2020;8;[- 4, + 4];1185;2720
LPPR;LPPR;DEP;2020;8;[- 5, -15];793;2720
LPPR;LPPR;DEP;2020;8;[-16, -30];11;2720
LPPR;LPPR;DEP;2020;8;[<-31];9;2720
LPPR;LPPR;DEP;2020;8;[>+61];31;2720
LPPR;LPPR;DEP;2020;9;[+ 5, +15];305;2224
LPPR;LPPR;DEP;2020;9;[+16, +30];88;2224
LPPR;LPPR;DEP;2020;9;[+31, +60];44;2224
LPPR;LPPR;DEP;2020;9;[- 4, + 4];976;2224
LPPR;LPPR;DEP;2020;9;[- 5, -15];741;2224
LPPR;LPPR;DEP;2020;9;[-16, -30];28;2224
LPPR;LPPR;DEP;2020;9;[<-31];18;2224
LPPR;LPPR;DEP;2020;9;[>+61];24;2224
LPPR;LPPR;DEP;2020;10;[+ 5, +15];257;1908
LPPR;LPPR;DEP;2020;10;[+16, +30];80;1908
LPPR;LPPR;DEP;2020;10;[+31, +60];49;1908
LPPR;LPPR;DEP;2020;10;[- 4, + 4];819;1908
LPPR;LPPR;DEP;2020;10;[- 5, -15];633;1908
LPPR;LPPR;DEP;2020;10;[-16, -30];30;1908
LPPR;LPPR;DEP;2020;10;[<-31];15;1908
LPPR;LPPR;DEP;2020;10;[>+61];25;1908
LPPR;LPPR;DEP;2020;11;[+ 5, +15];159;1222
LPPR;LPPR;DEP;2020;11;[+16, +30];47;1222
LPPR;LPPR;DEP;2020;11;[+31, +60];37;1222
LPPR;LPPR;DEP;2020;11;[- 4, + 4];448;1222
LPPR;LPPR;DEP;2020;11;[- 5, -15];483;1222
LPPR;LPPR;DEP;2020;11;[-16, -30];21;1222
LPPR;LPPR;DEP;2020;11;[<-31];8;1222
LPPR;LPPR;DEP;2020;11;[>+61];19;1222
LPPR;LPPR;DEP;2020;12;[+ 5, +15];248;1534
LPPR;LPPR;DEP;2020;12;[+16, +30];136;1534
LPPR;LPPR;DEP;2020;12;[+31, +60];56;1534
LPPR;LPPR;DEP;2020;12;[- 4, + 4];600;1534
LPPR;LPPR;DEP;2020;12;[- 5, -15];423;1534
LPPR;LPPR;DEP;2020;12;[-16, -30];27;1534
LPPR;LPPR;DEP;2020;12;[<-31];9;1534
LPPR;LPPR;DEP;2020;12;[>+61];35;1534
LPPR;LPPR;DEP;2021;1;[+ 5, +15];215;1232
LPPR;LPPR;DEP;2021;1;[+16, +30];87;1232
LPPR;LPPR;DEP;2021;1;[+31, +60];56;1232
LPPR;LPPR;DEP;2021;1;[- 4, + 4];503;1232
LPPR;LPPR;DEP;2021;1;[- 5, -15];295;1232
LPPR;LPPR;DEP;2021;1;[-16, -30];20;1232
LPPR;LPPR;DEP;2021;1;[<-31];7;1232
LPPR;LPPR;DEP;2021;1;[>+61];49;1232
LPPR;LPPR;DEP;2021;2;[+ 5, +15];95;700
LPPR;LPPR;DEP;2021;2;[+16, +30];41;700
LPPR;LPPR;DEP;2021;2;[+31, +60];21;700
LPPR;LPPR;DEP;2021;2;[- 4, + 4];248;700
LPPR;LPPR;DEP;2021;2;[- 5, -15];261;700
LPPR;LPPR;DEP;2021;2;[-16, -30];14;700
LPPR;LPPR;DEP;2021;2;[<-31];3;700
LPPR;LPPR;DEP;2021;2;[>+61];17;700
LPPR;LPPR;DEP;2021;3;[+ 5, +15];99;788
LPPR;LPPR;DEP;2021;3;[+16, +30];39;788
LPPR;LPPR;DEP;2021;3;[+31, +60];24;788
LPPR;LPPR;DEP;2021;3;[- 4, + 4];291;788
LPPR;LPPR;DEP;2021;3;[- 5, -15];299;788
LPPR;LPPR;DEP;2021;3;[-16, -30];20;788
LPPR;LPPR;DEP;2021;3;[<-31];4;788
LPPR;LPPR;DEP;2021;3;[>+61];12;788
LPPR;LPPR;DEP;2021;4;[+ 5, +15];141;1210
LPPR;LPPR;DEP;2021;4;[+16, +30];50;1210
LPPR;LPPR;DEP;2021;4;[+31, +60];15;1210
LPPR;LPPR;DEP;2021;4;[- 4, + 4];463;1210
LPPR;LPPR;DEP;2021;4;[- 5, -15];501;1210
LPPR;LPPR;DEP;2021;4;[-16, -30];29;1210
LPPR;LPPR;DEP;2021;4;[<-31];3;1210
LPPR;LPPR;DEP;2021;4;[>+61];8;1210
LPPR;LPPR;DEP;2021;5;[+ 5, +15];287;1807
LPPR;LPPR;DEP;2021;5;[+16, +30];170;1807
LPPR;LPPR;DEP;2021;5;[+31, +60];127;1807
LPPR;LPPR;DEP;2021;5;[- 4, + 4];604;1807
LPPR;LPPR;DEP;2021;5;[- 5, -15];445;1807
LPPR;LPPR;DEP;2021;5;[-16, -30];47;1807
LPPR;LPPR;DEP;2021;5;[<-31];26;1807
LPPR;LPPR;DEP;2021;5;[>+61];101;1807
LPPR;LPPR;DEP;2021;6;[+ 5, +15];444;2374
LPPR;LPPR;DEP;2021;6;[+16, +30];158;2374
LPPR;LPPR;DEP;2021;6;[+31, +60];86;2374
LPPR;LPPR;DEP;2021;6;[- 4, + 4];923;2374
LPPR;LPPR;DEP;2021;6;[- 5, -15];691;2374
LPPR;LPPR;DEP;2021;6;[-16, -30];18;2374
LPPR;LPPR;DEP;2021;6;[<-31];16;2374
LPPR;LPPR;DEP;2021;6;[>+61];38;2374
LPPR;LPPR;DEP;2021;7;[+ 5, +15];631;3207
LPPR;LPPR;DEP;2021;7;[+16, +30];354;3207
LPPR;LPPR;DEP;2021;7;[+31, +60];260;3207
LPPR;LPPR;DEP;2021;7;[- 4, + 4];1080;3207
LPPR;LPPR;DEP;2021;7;[- 5, -15];722;3207
LPPR;LPPR;DEP;2021;7;[-16, -30];23;3207
LPPR;LPPR;DEP;2021;7;[<-31];17;3207
LPPR;LPPR;DEP;2021;7;[>+61];120;3207
LPPR;LPPR;DEP;2021;8;[+ 5, +15];838;3473
LPPR;LPPR;DEP;2021;8;[+16, +30];553;3473
LPPR;LPPR;DEP;2021;8;[+31, +60];414;3473
LPPR;LPPR;DEP;2021;8;[- 4, + 4];1088;3473
LPPR;LPPR;DEP;2021;8;[- 5, -15];389;3473
LPPR;LPPR;DEP;2021;8;[-16, -30];17;3473
LPPR;LPPR;DEP;2021;8;[<-31];13;3473
LPPR;LPPR;DEP;2021;8;[>+61];161;3473
LPPR;LPPR;DEP;2021;9;[+ 5, +15];718;3125
LPPR;LPPR;DEP;2021;9;[+16, +30];383;3125
LPPR;LPPR;DEP;2021;9;[+31, +60];192;3125
LPPR;LPPR;DEP;2021;9;[- 4, + 4];1187;3125
LPPR;LPPR;DEP;2021;9;[- 5, -15];517;3125
LPPR;LPPR;DEP;2021;9;[-16, -30];28;3125
LPPR;LPPR;DEP;2021;9;[<-31];25;3125
LPPR;LPPR;DEP;2021;9;[>+61];75;3125
LPPR;LPPR;DEP;2021;10;[+ 5, +15];732;3175
LPPR;LPPR;DEP;2021;10;[+16, +30];356;3175
LPPR;LPPR;DEP;2021;10;[+31, +60];224;3175
LPPR;LPPR;DEP;2021;10;[- 4, + 4];1209;3175
LPPR;LPPR;DEP;2021;10;[- 5, -15];523;3175
LPPR;LPPR;DEP;2021;10;[-16, -30];15;3175
LPPR;LPPR;DEP;2021;10;[<-31];17;3175
LPPR;LPPR;DEP;2021;10;[>+61];99;3175
LPPR;LPPR;DEP;2021;11;[+ 5, +15];555;2851
LPPR;LPPR;DEP;2021;11;[+16, +30];214;2851
LPPR;LPPR;DEP;2021;11;[+31, +60];115;2851
LPPR;LPPR;DEP;2021;11;[- 4, + 4];1234;2851
LPPR;LPPR;DEP;2021;11;[- 5, -15];660;2851
LPPR;LPPR;DEP;2021;11;[-16, -30];16;2851
LPPR;LPPR;DEP;2021;11;[<-31];9;2851
LPPR;LPPR;DEP;2021;11;[>+61];48;2851
LPPR;LPPR;DEP;2021;12;[+ 5, +15];625;3114
LPPR;LPPR;DEP;2021;12;[+16, +30];345;3114
LPPR;LPPR;DEP;2021;12;[+31, +60];277;3114
LPPR;LPPR;DEP;2021;12;[- 4, + 4];1078;3114
LPPR;LPPR;DEP;2021;12;[- 5, -15];647;3114
LPPR;LPPR;DEP;2021;12;[-16, -30];15;3114
LPPR;LPPR;DEP;2021;12;[<-31];6;3114
LPPR;LPPR;DEP;2021;12;[>+61];121;3114
LPPR;LPPR;DEP;2022;1;[+ 5, +15];368;2520
LPPR;LPPR;DEP;2022;1;[+16, +30];159;2520
LPPR;LPPR;DEP;2022;1;[+31, +60];122;2520
LPPR;LPPR;DEP;2022;1;[- 4, + 4];935;2520
LPPR;LPPR;DEP;2022;1;[- 5, -15];833;2520
LPPR;LPPR;DEP;2022;1;[-16, -30];29;2520
LPPR;LPPR;DEP;2022;1;[<-31];10;2520
LPPR;LPPR;DEP;2022;1;[>+61];64;2520
LPPR;LPPR;DEP;2022;2;[+ 5, +15];409;2506
LPPR;LPPR;DEP;2022;2;[+16, +30];193;2506
LPPR;LPPR;DEP;2022;2;[+31, +60];108;2506
LPPR;LPPR;DEP;2022;2;[- 4, + 4];1003;2506
LPPR;LPPR;DEP;2022;2;[- 5, -15];712;2506
LPPR;LPPR;DEP;2022;2;[-16, -30];19;2506
LPPR;LPPR;DEP;2022;2;[<-31];8;2506
LPPR;LPPR;DEP;2022;2;[>+61];54;2506
LPPR;LPPR;DEP;2022;3;[+ 5, +15];656;3275
LPPR;LPPR;DEP;2022;3;[+16, +30];310;3275
LPPR;LPPR;DEP;2022;3;[+31, +60];125;3275
LPPR;LPPR;DEP;2022;3;[- 4, + 4];1304;3275
LPPR;LPPR;DEP;2022;3;[- 5, -15];801;3275
LPPR;LPPR;DEP;2022;3;[-16, -30];20;3275
LPPR;LPPR;DEP;2022;3;[<-31];8;3275
LPPR;LPPR;DEP;2022;3;[>+61];51;3275
LPPR;LPPR;DEP;2022;4;[+ 5, +15];914;3998
LPPR;LPPR;DEP;2022;4;[+16, +30];537;3998
LPPR;LPPR;DEP;2022;4;[+31, +60];395;3998
LPPR;LPPR;DEP;2022;4;[- 4, + 4];1304;3998
LPPR;LPPR;DEP;2022;4;[- 5, -15];567;3998
LPPR;LPPR;DEP;2022;4;[-16, -30];12;3998
LPPR;LPPR;DEP;2022;4;[<-31];9;3998
LPPR;LPPR;DEP;2022;4;[>+61];260;3998
LPPR;LPPR;DEP;2022;5;[+ 5, +15];971;4338
LPPR;LPPR;DEP;2022;5;[+16, +30];621;4338
LPPR;LPPR;DEP;2022;5;[+31, +60];421;4338
LPPR;LPPR;DEP;2022;5;[- 4, + 4];1424;4338
LPPR;LPPR;DEP;2022;5;[- 5, -15];636;4338
LPPR;LPPR;DEP;2022;5;[-16, -30];23;4338
LPPR;LPPR;DEP;2022;5;[<-31];15;4338
LPPR;LPPR;DEP;2022;5;[>+61];227;4338
LPPR;LPPR;DEP;2022;6;[+ 5, +15];996;4315
LPPR;LPPR;DEP;2022;6;[+16, +30];688;4315
LPPR;LPPR;DEP;2022;6;[+31, +60];544;4315
LPPR;LPPR;DEP;2022;6;[- 4, + 4];1185;4315
LPPR;LPPR;DEP;2022;6;[- 5, -15];477;4315
LPPR;LPPR;DEP;2022;6;[-16, -30];16;4315
LPPR;LPPR;DEP;2022;6;[<-31];14;4315
LPPR;LPPR;DEP;2022;6;[>+61];395;4315
LPPR;LPPR;DEP;2022;7;[+ 5, +15];973;4672
LPPR;LPPR;DEP;2022;7;[+16, +30];709;4672
LPPR;LPPR;DEP;2022;7;[+31, +60];651;4672
LPPR;LPPR;DEP;2022;7;[- 4, + 4];1249;4672
LPPR;LPPR;DEP;2022;7;[- 5, -15];551;4672
LPPR;LPPR;DEP;2022;7;[-16, -30];17;4672
LPPR;LPPR;DEP;2022;7;[<-31];25;4672
LPPR;LPPR;DEP;2022;7;[>+61];497;4672
LPPR;LPPR;DEP;2022;8;[+ 5, +15];1186;4673
LPPR;LPPR;DEP;2022;8;[+16, +30];829;4673
LPPR;LPPR;DEP;2022;8;[+31, +60];637;4673
LPPR;LPPR;DEP;2022;8;[- 4, + 4];1235;4673
LPPR;LPPR;DEP;2022;8;[- 5, -15];370;4673
LPPR;LPPR;DEP;2022;8;[-16, -30];12;4673
LPPR;LPPR;DEP;2022;8;[<-31];21;4673
LPPR;LPPR;DEP;2022;8;[>+61];383;4673
LPPR;LPPR;DEP;2022;9;[+ 5, +15];1082;4527
LPPR;LPPR;DEP;2022;9;[+16, +30];746;4527
LPPR;LPPR;DEP;2022;9;[+31, +60];571;4527
LPPR;LPPR;DEP;2022;9;[- 4, + 4];1203;4527
LPPR;LPPR;DEP;2022;9;[- 5, -15];460;4527
LPPR;LPPR;DEP;2022;9;[-16, -30];23;4527
LPPR;LPPR;DEP;2022;9;[<-31];12;4527
LPPR;LPPR;DEP;2022;9;[>+61];430;4527
LPPR;LPPR;DEP;2022;10;[+ 5, +15];992;4414
LPPR;LPPR;DEP;2022;10;[+16, +30];710;4414
LPPR;LPPR;DEP;2022;10;[+31, +60];682;4414
LPPR;LPPR;DEP;2022;10;[- 4, + 4];1109;4414
LPPR;LPPR;DEP;2022;10;[- 5, -15];414;4414
LPPR;LPPR;DEP;2022;10;[-16, -30];8;4414
LPPR;LPPR;DEP;2022;10;[<-31];7;4414
LPPR;LPPR;DEP;2022;10;[>+61];492;4414
LPPR;LPPR;DEP;2022;11;[+ 5, +15];720;3335
LPPR;LPPR;DEP;2022;11;[+16, +30];466;3335
LPPR;LPPR;DEP;2022;11;[+31, +60];324;3335
LPPR;LPPR;DEP;2022;11;[- 4, + 4];1045;3335
LPPR;LPPR;DEP;2022;11;[- 5, -15];536;3335
LPPR;LPPR;DEP;2022;11;[-16, -30];11;3335
LPPR;LPPR;DEP;2022;11;[<-31];7;3335
LPPR;LPPR;DEP;2022;11;[>+61];226;3335
LPPR;LPPR;DEP;2022;12;[+ 5, +15];727;3670
LPPR;LPPR;DEP;2022;12;[+16, +30];537;3670
LPPR;LPPR;DEP;2022;12;[+31, +60];503;3670
LPPR;LPPR;DEP;2022;12;[- 4, + 4];999;3670
LPPR;LPPR;DEP;2022;12;[- 5, -15];542;3670
LPPR;LPPR;DEP;2022;12;[-16, -30];14;3670
LPPR;LPPR;DEP;2022;12;[<-31];9;3670
LPPR;LPPR;DEP;2022;12;[>+61];339;3670
LPPR;LPPR;DEP;2023;1;[+ 5, +15];632;3360
LPPR;LPPR;DEP;2023;1;[+16, +30];373;3360
LPPR;LPPR;DEP;2023;1;[+31, +60];255;3360
LPPR;LPPR;DEP;2023;1;[- 4, + 4];1208;3360
LPPR;LPPR;DEP;2023;1;[- 5, -15];725;3360
LPPR;LPPR;DEP;2023;1;[-16, -30];19;3360
LPPR;LPPR;DEP;2023;1;[<-31];4;3360
LPPR;LPPR;DEP;2023;1;[>+61];144;3360
LPPR;LPPR;DEP;2023;2;[+ 5, +15];609;3274
LPPR;LPPR;DEP;2023;2;[+16, +30];285;3274
LPPR;LPPR;DEP;2023;2;[+31, +60];182;3274
LPPR;LPPR;DEP;2023;2;[- 4, + 4];1216;3274
LPPR;LPPR;DEP;2023;2;[- 5, -15];831;3274
LPPR;LPPR;DEP;2023;2;[-16, -30];23;3274
LPPR;LPPR;DEP;2023;2;[<-31];10;3274
LPPR;LPPR;DEP;2023;2;[>+61];118;3274
LPPR;LPPR;DEP;2023;3;[+ 5, +15];762;3827
LPPR;LPPR;DEP;2023;3;[+16, +30];561;3827
LPPR;LPPR;DEP;2023;3;[+31, +60];556;3827
LPPR;LPPR;DEP;2023;3;[- 4, + 4];1050;3827
LPPR;LPPR;DEP;2023;3;[- 5, -15];529;3827
LPPR;LPPR;DEP;2023;3;[-16, -30];14;3827
LPPR;LPPR;DEP;2023;3;[<-31];10;3827
LPPR;LPPR;DEP;2023;3;[>+61];345;3827
LPPR;LPPR;DEP;2023;4;[+ 5, +15];1049;4399
LPPR;LPPR;DEP;2023;4;[+16, +30];749;4399
LPPR;LPPR;DEP;2023;4;[+31, +60];591;4399
LPPR;LPPR;DEP;2023;4;[- 4, + 4];1189;4399
LPPR;LPPR;DEP;2023;4;[- 5, -15];438;4399
LPPR;LPPR;DEP;2023;4;[-16, -30];21;4399
LPPR;LPPR;DEP;2023;4;[<-31];10;4399
LPPR;LPPR;DEP;2023;4;[>+61];352;4399
LPPR;LPPR;DEP;2023;5;[+ 5, +15];1137;4677
LPPR;LPPR;DEP;2023;5;[+16, +30];648;4677
LPPR;LPPR;DEP;2023;5;[+31, +60];481;4677
LPPR;LPPR;DEP;2023;5;[- 4, + 4];1514;4677
LPPR;LPPR;DEP;2023;5;[- 5, -15];600;4677
LPPR;LPPR;DEP;2023;5;[-16, -30];23;4677
LPPR;LPPR;DEP;2023;5;[<-31];32;4677
LPPR;LPPR;DEP;2023;5;[>+61];242;4677
LPPR;LPPR;DEP;2023;6;[+ 5, +15];1214;4766
