AIRPORT;APT_ICAO;YEAR;MONTH_NUM;NB_ASMA_FL;ASMA_REF_TIME_MIN;ADD_ASMA_TIME_MIN;NB_TAXI_OUT_FL;TAXI_OUT_REF_TIME_MIN;ADD_TAXI_OUT_TIME_MIN;NB_TAXI_IN_FL;TAXI_IN_REF_TIME_MIN;ADD_TAXI_IN_TIME_MIN;NB_DLY_DEP_FL;DLY_89_MIN;DLY_999_MIN;DLY_ZZZ_MIN;DLY_OTHER_MIN;UN_RPTED_DLY_MIN;OV_RPTED_DLY_MIN;DLY_89_PER_FL_MM;DLY_89_PER_FL_YY
GCXO;GCXO;2020;1;1387;14944,86000;2905,24000;2846;13421,27167;6555,34500;2825;4270,07500;3550,27500;2880;327;150;11446;2961;0;0;NA;NA
GCXO;GCXO;2020;2;1293;13850,95667;2680,16000;2615;12555,66167;5752,93833;2584;3981,33833;3335,87833;2705;197;48;22660;5267;0;0;NA;NA
GCXO;GCXO;2020;3;817;8644,51667;1467,71667;1738;8606,14667;3898,12000;1696;2569,34333;2242,02333;1771;83;382;9661;4555;4;0;NA;NA
GCXO;GCXO;2020;4;86;934,16083;174,43917;303;1444,55000;347,38333;277;406,72000;386,09667;312;3;99;1060;87;0;0;NA;NA
GCXO;GCXO;2020;5;108;1154,60667;136,27667;377;1682,13833;409,44500;345;463,02667;531,29000;380;0;35;2143;1045;0;0;NA;NA
GCXO;GCXO;2020;6;289;3066,33333;426,46667;866;3866,28667;1215,39667;839;1081,19000;942,32667;875;14;50;5298;541;4;0;NA;NA
GCXO;GCXO;2020;7;1028;10682,20833;1409,52500;2099;10196,50833;3781,40833;2062;2764,29667;2088,18667;2133;34;114;9817;1846;0;0;NA;NA
GCXO;GCXO;2020;8;1507;15649,61750;2471,93250;2800;13556,48333;6659,88333;2777;3773,92833;2972,70500;2837;116;76;13423;1705;8;0;NA;NA
GCXO;GCXO;2020;9;1117;11678,32250;2276,14417;2251;10667,53667;4817,64667;2218;3145,80667;2637,26000;2210;42;61;7118;748;0;0;NA;NA
GCXO;GCXO;2020;10;913;9641,14667;1955,12000;1961;9020,07667;3823,15667;1935;2791,11333;2500,42000;1931;12;157;8982;990;4;0;NA;NA
GCXO;GCXO;2020;11;727;7750,42083;1640,89583;1717;7538,35500;3048,97833;1684;2275,52333;2335,67667;1715;45;162;7080;1253;0;0;NA;NA
GCXO;GCXO;2020;12;849;8989,56833;1881,89833;1826;8312,01833;3526,13167;1767;2467,85667;2364,46000;1838;39;234;9305;1384;0;0;NA;NA
GMMN;GMMN;2020;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMN;GMMN;2020;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GMMX;GMMX;2020;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
LBSF;LBSF;2020;1;1866;20056,36583;5524,95083;1928;17767,00000;5576,00000;2294;6834,20000;2449,80000;2378;266;0;4943;15518;51;-142;0,11;NA
LBSF;LBSF;2020;2;1763;19019,91417;4697,50250;1867;17304,60000;5227,40000;2178;6501,60000;2332,40000;2238;395;0;3842;13839;91;-114;0,18;NA
LBSF;LBSF;2020;3;1266;13466,20167;3863,13167;1384;12498,00000;3461,00000;1500;4681,80000;1696,20000;1620;281;0;5518;10238;16;-67;0,17;NA
LBSF;LBSF;2020;4;322;3353,67333;763,07667;344;2906,00000;675,00000;403;1327,00000;470,00000;482;0;0;2736;1866;2;-1;NA;NA
LBSF;LBSF;2020;5;466;4997,92917;899,98750;552;4919,60000;1211,40000;611;1942,00000;624,00000;691;0;0;5722;5088;4;0;NA;NA
LBSF;LBSF;2020;6;740;7909,77167;1821,77833;934;8258,80000;1928,20000;1056;3357,40000;1046,60000;1103;0;0;4903;6979;30;-19;NA;NA
LBSF;LBSF;2020;7;1149;11880,76833;2691,91500;1400;11981,90000;3128,10000;1489;4891,80000;1675,20000;1626;18;0;5129;7028;30;-19;NA;NA
LBSF;LBSF;2020;8;1174;12210,91417;2677,10250;1463;12529,70000;3510,30000;1570;5101,00000;1825,00000;1675;125;0;3329;12019;58;-103;0,07;NA
LBSF;LBSF;2020;9;1077;11194,52750;2454,13917;1349;11695,70000;3582,30000;1465;4766,00000;1787,00000;1569;74;0;4530;4872;34;-77;NA;NA
LBSF;LBSF;2020;10;1045;11079,47000;2867,83000;1213;10738,30000;3478,70000;1426;4468,00000;1882,00000;1496;77;0;5418;4950;21;-60;NA;NA
LBSF;LBSF;2020;11;740;7808,87833;2207,87167;804;6944,00000;2160,00000;1022;3164,00000;1440,00000;1025;159;0;2199;5591;29;-43;0,16;NA
LBSF;LBSF;2020;12;795;8273,70833;2258,27500;873;7544,00000;2306,00000;1070;3541,00000;1426,00000;1173;242;0;5795;6108;47;-73;NA;NA
LDZA;LDZA;2020;1;1292;14367,12583;3761,49083;1507;10272,00000;5222,00000;1520;4745,00000;2048,00000;1545;244;0;0;10969;1067;-125;0,16;0,16
LDZA;LDZA;2020;2;1214;13525,83833;3565,92833;1447;9578,80000;3519,20000;1437;4863,00000;1766,00000;1465;156;0;0;9309;864;-13;0,11;0,11
LDZA;LDZA;2020;3;0;NA;NA;85;697,00000;154,00000;425;1413,00000;423,00000;1129;1075;0;0;6567;772;-183;0,95;0,95
LDZA;LDZA;2020;4;0;NA;NA;64;330,00000;128,00000;48;154,00000;31,00000;175;0;0;0;1847;86;0;0,00;0,00
LDZA;LDZA;2020;5;0;NA;NA;63;342,00000;127,00000;63;217,00000;60,00000;282;0;0;0;920;521;0;0,00;0,00
LDZA;LDZA;2020;6;102;1023,23000;141,97000;254;1594,00000;421,00000;317;1005,00000;313,00000;553;0;0;0;1445;628;0;0,00;0,00
LDZA;LDZA;2020;7;294;2828,77000;580,78000;798;5078,00000;1746,00000;867;2595,00000;870,00000;1012;19;0;0;3142;779;-26;0,02;0,02
LDZA;LDZA;2020;8;637;6057,40167;1321,73167;952;5955,70000;2136,30000;994;2935,00000;932,00000;1106;34;0;0;2661;446;0;0,03;0,03
LDZA;LDZA;2020;9;501;4838,51250;1537,25417;834;5007,00000;1758,00000;836;2530,00000;837,00000;984;47;0;0;2564;479;-105;0,05;0,05
LDZA;LDZA;2020;10;468;4796,63000;1905,88667;587;3381,50000;1240,50000;595;1948,00000;646,00000;873;41;0;0;3897;842;-7;0,05;0,05
LDZA;LDZA;2020;11;578;5886,55000;2257,08333;640;3528,00000;1730,00000;620;1758,00000;689,00000;767;66;0;0;3578;608;0;0,09;0,09
LDZA;LDZA;2020;12;474;4881,92917;1784,77083;591;3415,80000;1581,20000;602;1757,00000;688,00000;682;158;0;0;5514;696;0;0,23;0,23
LEAL;LEAL;2020;1;2335;27728,57333;5696,22667;2571;17333,91667;5527,30000;2600;7426,60000;2859,95000;2681;932;1115;7795;19929;4;0;0,35;NA
LEAL;LEAL;2020;2;2546;30395,38667;6711,46333;2831;19067,76333;6602,90333;2817;7798,54167;3379,99167;2944;1214;1427;11109;40195;4;0;0,41;NA
LEAL;LEAL;2020;3;1857;22017,05000;5368,26667;2105;14924,86667;5309,91667;2087;5881,01333;2119,58667;2195;572;1185;8394;24211;0;0;0,26;NA
LEAL;LEAL;2020;4;64;733,41000;197,45667;63;392,98167;60,95167;64;177,63000;106,68667;99;13;31;736;254;0;0;NA;NA
LEAL;LEAL;2020;5;73;863,85000;167,11667;81;522,96333;208,73667;86;244,41667;89,73333;108;1;30;695;425;0;0;NA;NA
LEAL;LEAL;2020;6;229;2723,06167;454,15500;230;1673,87167;402,51167;231;615,17167;216,64500;263;5;0;1241;981;0;0;NA;NA
LEAL;LEAL;2020;7;1937;23314,05583;5261,87750;2037;16272,00167;4365,88167;2039;4811,73333;2557,65000;2132;672;395;3628;6710;0;0;0,32;NA
LEAL;LEAL;2020;8;2492;30174,71667;6715,55000;2821;22457,68333;6299,18333;2815;6473,00500;3305,67833;2892;565;269;3387;6247;0;0;0,20;NA
LEAL;LEAL;2020;9;1673;19857,14500;3782,88833;1854;14124,44667;3275,50333;1853;4503,48500;1895,38167;1921;107;105;1433;2963;0;0;0,06;NA
LEAL;LEAL;2020;10;1334;15703,64417;3137,67250;1366;9634,02833;2453,55500;1367;3795,99000;1518,56000;1503;174;163;1977;3679;0;0;0,12;NA
LEAL;LEAL;2020;11;702;8292,10917;1738,94083;726;5071,69333;1289,50667;721;1687,30833;824,80833;794;35;29;1958;2295;0;0;NA;NA
LEAL;LEAL;2020;12;800;9310,39500;2086,00500;801;5429,40833;1592,59167;799;2413,29833;1165,95167;903;179;1;2941;4019;0;0;NA;NA
LEBB;LEBB;2020;1;1232;12745,73333;4543,60000;1549;9167,22667;3499,10667;1560;3464,19333;3138,05667;1615;0;660;9005;5452;0;0;NA;NA
LEBB;LEBB;2020;2;1250;13182,42833;4384,15500;1548;9133,26167;3723,42167;1592;3741,47500;3754,02500;1609;17;944;11100;4842;4;0;NA;NA
LEBB;LEBB;2020;3;841;9510,19667;2670,32000;1043;6190,79167;2483,39167;1058;2724,92500;2319,14167;1070;27;298;3109;7752;4;0;0,03;NA
LEBB;LEBB;2020;4;69;687,62750;213,62250;71;264,70667;95,91000;74;162,62500;220,57500;74;0;0;79;452;0;0;0,00;NA
LEBB;LEBB;2020;5;40;427,85833;73,27500;42;152,42167;81,92833;72;186,60833;248,24167;50;0;24;229;21;0;0;NA;NA
LEBB;LEBB;2020;6;70;745,00000;145,95000;78;428,88167;129,48500;94;247,87333;272,19333;86;0;0;278;766;0;0;0,00;NA
LEBB;LEBB;2020;7;662;7300,88667;1208,33000;764;4787,10500;1449,71167;819;2032,71500;2222,76833;807;16;386;1398;2313;0;0;NA;NA
LEBB;LEBB;2020;8;811;8922,82333;1609,81000;1042;6617,57833;1748,53833;1096;2731,95500;2922,49500;1077;32;53;951;2432;0;0;0,03;NA
LEBB;LEBB;2020;9;622;6560,18667;1497,76333;824;5185,10833;1304,92500;878;1943,73500;2621,84833;853;0;25;1107;1567;0;0;NA;NA
LEBB;LEBB;2020;10;578;6169,50500;1807,21167;704;4387,69667;1378,58667;719;1604,92833;1707,73833;728;0;71;977;2825;4;0;0,00;NA
LEBB;LEBB;2020;11;260;2452,30167;1168,01500;325;2040,12333;544,51000;356;652,69167;1078,10833;343;0;1;372;754;0;0;0,00;NA
LEBB;LEBB;2020;12;427;4203,77333;2013,57667;494;3153,66667;982,85000;487;1020,28833;1462,77833;516;0;299;846;1115;0;0;NA;NA
LEBL;LEBL;2020;1;9267;111549,13167;28270,15167;11135;123724,31333;38337,72000;10824;28634,96500;10613,50167;11672;226;25750;32370;61461;0;0;NA;NA
LEBL;LEBL;2020;2;9132;108794,23167;24711,46833;10918;126250,47667;34541,30667;10375;25956,51333;11879,90333;11423;535;21769;31636;74052;0;0;NA;NA
LEBL;LEBL;2020;3;5097;61884,56333;16521,28667;6357;74890,86667;19252,40000;5737;16169,84500;6019,47167;6894;198;15567;23883;72174;0;0;0,03;NA
LEBL;LEBL;2020;4;166;2158,08167;284,36833;508;5158,86167;40,23833;328;1599,48333;349,80000;742;14;956;3041;1441;0;0;NA;NA
LEBL;LEBL;2020;5;281;3394,06833;374,38167;607;6348,12667;45,50667;371;1708,52167;371,09500;851;14;2968;5089;2620;0;0;NA;NA
LEBL;LEBL;2020;6;522;6146,81667;663,40000;1067;10868,50500;857,19500;615;2874,24833;727,11833;1333;38;2176;7025;4972;0;0;NA;NA
LEBL;LEBL;2020;7;3241;37666,34583;6522,55417;4494;44517,67333;8242,91000;3491;15924,59667;4997,28667;5152;12;7082;13906;11719;0;0;NA;NA
LEBL;LEBL;2020;8;5589;65425,90000;13000,78333;6431;66659,49333;11363,72333;5059;20838,39833;5204,58500;7005;15;4685;10655;10774;0;0;NA;NA
LEBL;LEBL;2020;9;4183;48689,12500;8310,39167;4740;47868,17833;7974,82167;3982;16600,86000;4362,89000;5219;14;3170;9389;7573;0;0;NA;NA
LEBL;LEBL;2020;10;3569;41356,80917;7579,52417;3899;38133,20500;7106,64500;3464;14455,84833;3889,23500;4433;20;3517;9867;6031;4;0;NA;NA
LEBL;LEBL;2020;11;2059;23812,19167;3640,52500;2309;21329,36000;3948,42333;2004;8730,02333;2424,36000;2651;33;2679;7223;5432;0;0;NA;NA
LEBL;LEBL;2020;12;2816;32686,88167;5934,36833;2920;26377,88000;6582,80333;2575;11440,98167;3400,98500;3558;6;5646;12719;10317;0;0;NA;NA
LEIB;LEIB;2020;1;698;7979,16667;1745,05000;956;4777,87500;2481,97500;929;2049,89167;1524,52500;1057;32;327;5410;2409;0;0;NA;NA
LEIB;LEIB;2020;2;690;7811,11667;1575,71667;953;4619,82167;2348,57833;926;1948,73833;2074,81167;1046;64;16;4238;5099;0;0;NA;NA
LEIB;LEIB;2020;3;488;5674,75000;1333,50000;596;2928,58333;1515,51667;563;1209,51500;1233,31833;743;25;154;4593;5137;4;0;NA;NA
LEIB;LEIB;2020;4;46;548,92500;99,50833;62;263,66333;50,50333;62;110,44333;42,39000;104;0;48;429;205;0;0;NA;NA
LEIB;LEIB;2020;5;57;661,75000;93,15000;81;340,57500;83,12500;82;146,34167;78,89167;137;0;23;229;244;0;0;NA;NA
LEIB;LEIB;2020;6;292;3403,10000;498,40000;297;1210,10000;439,18333;268;497,66667;368,55000;488;0;23;2024;657;0;0;NA;NA
LEIB;LEIB;2020;7;2598;31297,12833;6838,85500;2190;9422,20667;4423,61000;2151;4864,57000;3274,64667;3133;155;343;16421;6639;0;0;NA;NA
LEIB;LEIB;2020;8;3308;38690,26667;8953,51667;3216;13968,01000;6992,60667;3177;7119,97167;5387,14500;4028;103;945;13460;6114;4;0;NA;NA
LEIB;LEIB;2020;9;1733;19715,51667;3876,65000;1974;7887,45500;2903,12833;1935;4343,98500;3834,11500;2198;21;441;5043;3599;4;0;NA;NA
LEIB;LEIB;2020;10;967;10553,10667;1879,26000;1113;4383,90333;2303,59667;1079;2241,53167;1316,51833;1293;21;122;3230;1064;4;0;NA;NA
LEIB;LEIB;2020;11;378;4191,60000;996,60000;528;1946,49000;1088,24333;504;948,21167;688,68833;659;0;96;4327;533;4;0;NA;NA
LEIB;LEIB;2020;12;465;5027,58333;1140,90000;607;2347,56333;863,25333;581;1066,90333;999,14667;732;6;37;3635;860;0;0;NA;NA
LEMD;LEMD;2020;1;13902;164975,99500;41391,83833;14742;189463,67667;47050,59000;15259;95755,31333;27175,98667;16575;6748;17847;57258;76067;84;0;NA;NA
LEMD;LEMD;2020;2;12940;152710,63000;37459,08667;14472;185986,80333;45262,79667;14529;90418,20000;23934,01667;15556;11464;19740;56013;83447;8;0;NA;NA
LEMD;LEMD;2020;3;8013;95121,13250;27351,46750;8770;109509,09667;31834,62000;8771;52634,92000;14582,11333;9842;1353;14792;40803;51073;0;0;NA;NA
LEMD;LEMD;2020;4;738;8865,95167;924,74833;720;8024,85500;1404,22833;650;3208,29500;1033,82167;1241;336;1666;7697;9085;0;0;NA;NA
LEMD;LEMD;2020;5;859;10059,88333;1312,56667;806;8966,23833;1687,79500;717;3577,75333;1248,93000;1481;345;3827;11577;15068;0;0;NA;NA
LEMD;LEMD;2020;6;1184;13965,72250;1433,97750;1139;12453,75333;2324,76333;1145;7094,54833;2323,93500;1853;304;1869;11122;8839;0;0;NA;NA
LEMD;LEMD;2020;7;3972;46386,88833;5133,07833;3866;48505,56333;10084,68667;3979;27954,19833;7792,80167;5327;1269;7420;21387;25218;0;0;NA;NA
LEMD;LEMD;2020;8;5951;69256,20833;9422,54167;5898;72359,49333;16648,10667;6176;41499,64667;10074,00333;7559;1268;3232;18388;18150;0;0;NA;NA
LEMD;LEMD;2020;9;4774;55461,75500;7342,06167;4964;60329,47667;11122,75667;5147;34235,22500;8849,92500;6193;449;4394;16669;14056;0;0;NA;NA
LEMD;LEMD;2020;10;4343;50292,62833;8374,45500;4495;53418,20833;10160,65833;4582;29739,32167;8232,57833;5650;720;3448;15648;16303;0;0;NA;NA
LEMD;LEMD;2020;11;3568;40715,15333;6087,63000;4010;46993,25833;9883,22500;4042;25566,30833;7610,29167;4958;694;4347;18421;19552;0;0;NA;NA
LEMD;LEMD;2020;12;4552;52152,44167;9673,52500;4385;50961,39833;11250,65167;4546;27889,53500;8154,14833;6034;1238;6980;24662;30286;0;-24;NA;NA
LEMG;LEMG;2020;1;3395;40894,31083;9283,17250;3694;27783,20833;11213,10833;3682;9274,90833;3779,04167;3996;1528;1844;17274;29027;0;0;0,38;NA
LEMG;LEMG;2020;2;3451;41445,79500;10526,55500;3718;28080,82833;12684,25500;3682;9371,01667;6093,85000;4033;2416;1857;20216;53087;0;0;0,60;NA
LEMG;LEMG;2020;3;2498;29903,29667;7874,63667;2709;20069,38667;9542,54667;2698;6736,67667;4515,64000;3027;1077;2378;19717;41204;4;0;0,36;NA
LEMG;LEMG;2020;4;124;1459,63417;320,06583;197;762,01167;469,02167;196;553,69333;332,10667;275;1;232;5194;596;0;0;NA;NA
LEMG;LEMG;2020;5;140;1625,18667;246,69667;194;843,03667;489,13000;185;501,90000;255,53333;268;0;87;4049;490;0;0;NA;NA
LEMG;LEMG;2020;6;412;4729,85083;600,34917;480;2867,32667;1355,69000;453;1039,98667;794,68000;654;53;572;8024;2346;4;0;NA;NA
LEMG;LEMG;2020;7;2818;31855,97083;6057,81250;2899;20919,23167;7597,26833;2871;6602,41500;5021,65167;3288;476;2182;16480;9245;0;0;NA;NA
LEMG;LEMG;2020;8;3686;42862,22167;9424,66167;3832;27921,45667;11358,49333;3831;8855,50667;7001,46000;4335;817;416;13491;10599;4;0;NA;NA
LEMG;LEMG;2020;9;2507;29053,52667;5395,32333;2660;18848,83167;6665,50167;2686;6188,27167;4209,59500;2971;175;204;6484;4392;0;0;NA;NA
LEMG;LEMG;2020;10;1813;21563,24917;3743,65083;1836;12378,62000;5609,53000;1907;4631,01667;3201,68333;2326;303;402;8349;4761;0;0;NA;NA
LEMG;LEMG;2020;11;1071;12159,96583;2339,46750;1114;6844,98667;3144,23000;1134;2835,16167;1998,17167;1453;130;170;7606;3073;4;0;NA;NA
LEMG;LEMG;2020;12;1156;13796,42500;2538,79167;1141;7428,72333;4095,42667;1131;2938,20500;3687,17833;1618;131;1072;9717;5842;4;0;NA;NA
LEPA;LEPA;2020;1;2787;32768,76500;4395,55167;3428;29804,74000;5891,77667;3063;8069,71667;2968,31667;3798;539;1910;10892;13819;0;0;NA;NA
LEPA;LEPA;2020;2;2921;33648,78333;4778,38333;3513;31128,12167;6603,76167;3224;8220,10833;3281,40833;3944;415;5068;11395;21874;8;0;NA;NA
LEPA;LEPA;2020;3;2158;25507,17917;3838,85417;2299;20339,88000;5085,10333;2320;6699,80500;2569,56167;2920;257;3967;9979;14476;0;0;NA;NA
LEPA;LEPA;2020;4;144;1693,29333;187,79000;215;1501,77333;276,76000;270;1010,81000;296,92333;323;5;93;1323;200;0;0;NA;NA
LEPA;LEPA;2020;5;219;2547,49833;267,71833;329;2387,46000;424,69000;367;1339,02667;414,27333;452;21;87;2365;1088;0;0;NA;NA
LEPA;LEPA;2020;6;684;7623,05583;876,36083;925;7135,87500;1985,19167;795;2032,71000;180,97333;1070;76;200;4590;2100;0;0;NA;NA
LEPA;LEPA;2020;7;5137;59258,32750;7779,20583;5395;46286,94167;13310,94167;5354;8299,71167;3761,47167;6132;582;3640;14762;12817;4;0;NA;NA
LEPA;LEPA;2020;8;6323;72299,01833;11678,46500;7010;59792,50833;16913,90833;6962;11232,26667;14372,65000;7683;715;3796;11877;11914;0;0;NA;NA
LEPA;LEPA;2020;9;3422;38782,17000;6238,23000;4094;33438,93833;9148,06167;3782;5779,41000;7446,39000;4409;133;349;5420;4193;0;0;NA;NA
LEPA;LEPA;2020;10;2449;27500,71833;4413,23167;2845;22208,19167;6591,50833;2728;3615,22500;6341,67500;3210;51;272;5098;3444;0;0;NA;NA
LEPA;LEPA;2020;11;624;7029,81667;996,50000;611;4330,62500;1527,77500;950;1309,05667;2257,76000;1659;70;337;5448;3082;0;0;NA;NA
LEPA;LEPA;2020;12;1369;15644,11000;2904,70667;1504;12016,51500;3261,60167;1793;2512,49667;3700,03667;2063;120;455;6131;3583;0;0;NA;NA
LEVC;LEVC;2020;1;2157;25308,92083;4912,54583;2425;13926,47833;6005,33833;2327;7077,28500;3005,06500;2564;55;2567;11709;19663;4;0;NA;NA
LEVC;LEVC;2020;2;2142;25248,40667;4485,87667;2381;13947,83167;5890,61833;2312;6614,41500;3114,75167;2531;153;3025;12262;26789;4;0;0,06;NA
LEVC;LEVC;2020;3;1286;15140,93833;3129,66167;1433;8424,88333;3735,03333;1401;3936,48333;1825,08333;1545;15;1108;6061;10370;0;0;NA;NA
LEVC;LEVC;2020;4;96;1139,88000;157,93667;106;393,22667;263,34000;68;167,88500;75,31500;151;0;85;1709;497;0;0;NA;NA
LEVC;LEVC;2020;5;115;1320,81000;196,00667;136;493,55500;340,36167;110;282,79500;187,43833;186;0;14;1466;304;0;0;NA;NA
LEVC;LEVC;2020;6;261;3095,08167;470,48500;291;1653,93833;550,11167;257;596,36333;298,93667;371;10;200;2833;887;0;0;NA;NA
LEVC;LEVC;2020;7;1403;16873,01083;2882,47250;1433;10196,57167;3170,59500;1407;3364,34500;1742,72167;1649;30;516;5648;4661;8;0;NA;NA
LEVC;LEVC;2020;8;1803;21686,01000;3760,62333;1985;13507,28500;4808,84833;1957;4919,44500;2322,83833;2168;45;539;5355;5155;0;0;NA;NA
LEVC;LEVC;2020;9;1230;14357,86417;2181,30250;1341;8385,22667;2749,80667;1298;3572,47167;1645,17833;1472;52;135;3189;2220;4;0;NA;NA
LEVC;LEVC;2020;10;957;11163,01667;1769,10000;1015;5786,54000;2472,42667;970;2815,90833;1314,87500;1141;20;335;3911;1717;0;0;NA;NA
LEVC;LEVC;2020;11;630;7214,00583;1408,09417;614;3373,36667;1961,50000;595;1604,38000;867,10333;790;51;145;4189;2499;0;0;NA;NA
LEVC;LEVC;2020;12;758;8873,09583;1656,32083;780;3845,07333;2690,54333;738;2258,22167;916,52833;902;26;804;4160;2394;0;0;NA;NA
LEZL;LEZL;2020;1;1882;21373,06167;4441,60500;2174;10025,64500;5433,42167;2158;3827,99833;2509,33500;2226;26;1400;14797;9512;0;0;NA;NA
LEZL;LEZL;2020;2;1846;20843,61667;4028,03333;2156;9837,88833;6724,46167;2162;3655,93833;2854,82833;2202;136;976;21118;10440;0;0;NA;NA
LEZL;LEZL;2020;3;1210;13323,74667;2480,50333;1360;6317,95167;4501,19833;1362;2165,69667;1720,37000;1445;22;803;14932;9098;0;0;NA;NA
LEZL;LEZL;2020;4;148;1603,59417;255,63917;147;445,94500;542,57167;160;177,21500;328,18500;202;7;13;1176;147;0;0;NA;NA
LEZL;LEZL;2020;5;139;1513,97750;232,08917;192;427,66833;1229,89833;206;182,26833;524,34833;199;0;0;1709;53;0;0;NA;NA
LEZL;LEZL;2020;6;213;2299,58500;311,28167;599;1192,37500;4705,09167;570;405,75167;1354,39833;367;0;30;2638;399;0;0;NA;NA
LEZL;LEZL;2020;7;890;9626,96667;1183,13333;1422;5317,12333;7453,69333;1411;1672,56833;2620,01500;1224;44;129;7557;1437;0;0;NA;NA
LEZL;LEZL;2020;8;1195;13093,81000;1695,74000;1777;7908,24667;7267,73667;1772;2355,49833;2420,95167;1593;9;63;5289;1186;0;0;NA;NA
LEZL;LEZL;2020;9;995;11035,04333;1452,09000;1437;6051,42833;6505,77167;1430;1825,59000;2093,54333;1290;9;126;4926;1038;0;0;NA;NA
LEZL;LEZL;2020;10;854;9514,98667;1444,99667;1239;5190,88833;5017,56167;1235;1551,22667;2015,85667;1105;17;227;4633;998;0;0;NA;NA
LEZL;LEZL;2020;11;467;5274,66833;983,53167;724;2669,56333;2887,27000;745;894,85000;1200,88333;678;7;124;3212;511;4;0;NA;NA
LEZL;LEZL;2020;12;572;6336,13917;1338,19417;798;3768,30833;2537,07500;799;1043,52167;1186,84500;771;0;293;4973;1242;0;0;NA;NA
LFBO;LFBO;2020;1;2949;34008,64250;6345,57417;3150;21830,60000;7930,40000;3319;10400,00000;3840,00000;3490;972;0;8839;27623;680;-269;0,28;NA
LFBO;LFBO;2020;2;2823;33600,38500;6333,53167;3193;21793,60000;7877,40000;3228;10090,00000;3927,00000;3358;1234;50;10504;31567;1010;-201;0,37;NA
LFBO;LFBO;2020;3;1770;21078,73917;4611,59417;2036;13831,20000;4296,80000;2038;6382,50000;2589,50000;2158;947;0;4318;16959;1101;-167;0,44;NA
LFBO;LFBO;2020;4;65;719,36167;91,70500;248;1963,00000;219,00000;258;1018,00000;577,00000;314;0;0;1010;404;419;0;NA;NA
LFBO;LFBO;2020;5;113;1314,55333;200,73000;291;2297,00000;260,00000;283;1119,00000;473,00000;347;16;0;1159;1082;394;0;NA;NA
