adep_accuracy,adep_correct,adep_coverage,adep_gt_ooa_share,adep_inarea_accuracy,adep_inarea_coverage,adep_ooa_precision,adep_ooa_recall,adep_overall,adep_pred_ooa_share,adep_wrong,ades_accuracy,ades_correct,ades_coverage,ades_gt_ooa_share,ades_inarea_accuracy,ades_inarea_coverage,ades_ooa_precision,ades_ooa_recall,ades_overall,ades_pred_ooa_share,ades_wrong,fl_cap,legacy,margin,n_ground_truth,penalty_nm,radius_nm,stage,stage2_role
0.9819277108433735,1467,0.01570713654905589,0.08297237057908238,0.9905469277515192,0.01697927176006604,0.0,0.0,0.015423272635518735,0.0,27,0.9859356050232776,50403,0.5374700365869044,0.08372934101518147,0.9862442766015732,0.5864007710666422,0.0,0.0,0.5299108457041928,0.0,719,20,,16,95116,10.0,20.0,1,
0.9806149732620321,1467,0.015728163505614196,0.08297237057908238,0.9892110586648685,0.017002201229019537,0.0,0.0,0.015423272635518735,0.0,29,0.9850110414101737,50404,0.537985197022583,0.08372934101518147,0.9853191281399668,0.5869630071599046,0.0,0.0,0.529921359182472,0.0,767,20,,16,95116,10.0,30.0,1,
0.979305740987984,1467,0.015749190462172505,0.08297237057908238,0.9878787878787879,0.017025130697973036,0.0,0.0,0.015423272635518735,0.0,31,0.9842996348298151,50405,0.5383847091971908,0.08372934101518147,0.9846072705252671,0.5873990269873325,0.0,0.0,0.529931872660751,0.0,804,20,,16,95116,10.0,40.0,1,
0.9760479041916168,1467,0.015801757853568275,0.08297237057908238,0.9845637583892617,0.017082454370356784,0.0,0.0,0.015423272635518735,0.0,36,0.9833017966174434,50407,0.5389524370242651,0.08372934101518147,0.9836087966124847,0.5880186341105196,0.0,0.0,0.5299528996173094,0.0,856,20,,16,95116,10.0,60.0,1,
0.9575718015665796,1467,0.016106648723663738,0.08297237057908238,0.9664031620553359,0.01740346693570577,0.0,0.0,0.015423272635518735,0.0,65,0.9825351343975985,50407,0.5393729761554312,0.08372934101518147,0.9828416557802172,0.5884776023499174,0.0,0.0,0.5299528996173094,0.0,896,20,,16,95116,10.0,80.0,1,
0.9933921737092869,63592,0.6730203120400353,0.08297237057908238,0.9944796309328329,0.733112446115748,0.0,0.0,0.6685731107279532,0.0,423,0.9812015870017003,62322,0.6677740863787376,0.08372934101518147,0.981758034026465,0.728382595924362,0.0,0.0,0.6552209933134279,0.0,1194,30,,0,95116,10.0,20.0,1,
0.9921525188386352,63594,0.673882417258926,0.08297237057908238,0.9932527410739387,0.7340410896083647,0.0,0.0,0.6685941376845116,0.0,503,0.9794966063348416,62343,0.6691618655115859,0.08372934101518147,0.9802204367855851,0.7297709748485405,0.0,0.0,0.6554417763572901,0.0,1305,30,,0,95116,10.0,30.0,1,
0.9916113138117068,63596,0.6742714159552546,0.08297237057908238,0.9927103007976523,0.7344652847840044,0.0,0.0,0.6686151646410698,0.0,538,0.978300436187906,62351,0.6700660246435931,0.08372934101518147,0.9790224064565767,0.7307577565632458,0.0,0.0,0.6555258841835233,0.0,1383,30,,0,95116,10.0,40.0,1,
0.9891282370324287,63596,0.6759640859581985,0.08297237057908238,0.9902217239661186,0.7363111070347611,0.0,0.0,0.6686151646410698,0.0,699,0.9767704139972745,62358,0.6711909668194626,0.08372934101518147,0.9775973160675373,0.7319051771617404,0.0,0.0,0.6555994785314774,0.0,1483,30,,0,95116,10.0,60.0,1,
0.9834534376643058,63596,0.6798645863997645,0.08297237057908238,0.9848088328661907,0.7403581583050537,0.0,0.0,0.6686151646410698,0.0,1070,0.9755792306127876,62360,0.6720320450817948,0.08372934101518147,0.9766334648875524,0.7326510005507619,0.0,0.0,0.6556205054880356,0.0,1561,30,,0,95116,10.0,80.0,1,
