airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run
LFBP,22,22,22,22,departures,1.0,1.0,recommended
LGKP,22,4,1,1,departures,0.045454545454545456,0.045454545454545456,recommended
EGNV,22,19,19,19,departures,0.8636363636363636,0.8636363636363636,recommended
EGPO,22,2,2,2,departures,0.09090909090909091,0.09090909090909091,recommended
EPSC,22,20,20,20,departures,0.9090909090909091,0.9090909090909091,recommended
EIKY,22,22,22,22,departures,1.0,1.0,recommended
LRCV,22,1,1,1,departures,0.045454545454545456,0.045454545454545456,recommended
GCHI,22,11,0,0,departures,0.0,0.0,recommended
LFRK,22,21,20,21,arrivals,0.9090909090909091,0.9545454545454546,recommended
EDDR,22,16,16,16,arrivals,0.7272727272727273,0.7272727272727273,recommended
ESSV,22,0,0,0,arrivals,0.0,0.0,recommended
EDXW,22,21,21,23,arrivals,0.9545454545454546,1.0454545454545454,recommended
ENOV,22,0,0,0,arrivals,0.0,0.0,recommended
LRSB,22,0,0,0,arrivals,0.0,0.0,recommended
LFBP,22,21,21,21,arrivals,0.9545454545454546,0.9545454545454546,recommended
LGKP,22,1,1,1,arrivals,0.045454545454545456,0.045454545454545456,recommended
EDMO,22,22,21,26,arrivals,0.9545454545454546,1.1818181818181819,recommended
EPSC,22,3,1,1,arrivals,0.045454545454545456,0.045454545454545456,recommended
ENLK,22,2,0,0,arrivals,0.0,0.0,recommended
GCHI,22,0,0,0,arrivals,0.0,0.0,recommended
LFBT,22,22,22,22,arrivals,1.0,1.0,recommended
LLER,22,0,0,0,arrivals,0.0,0.0,recommended
LDRI,21,18,18,19,departures,0.8571428571428571,0.9047619047619048,recommended
LRSV,21,11,11,13,departures,0.5238095238095238,0.6190476190476191,recommended
ENSG,21,5,0,0,departures,0.0,0.0,recommended
BIAR,21,0,0,0,departures,0.0,0.0,recommended
LDRI,21,1,1,1,arrivals,0.047619047619047616,0.047619047619047616,recommended
LGML,21,0,0,0,arrivals,0.0,0.0,recommended
EGNV,21,19,19,19,arrivals,0.9047619047619048,0.9047619047619048,recommended
LSZB,21,20,20,21,arrivals,0.9523809523809523,1.0,recommended
LRCV,21,0,0,0,arrivals,0.0,0.0,recommended
LRBS,21,20,19,20,arrivals,0.9047619047619048,0.9523809523809523,recommended
ENSG,21,5,0,0,arrivals,0.0,0.0,recommended
EIKY,21,21,21,21,arrivals,1.0,1.0,recommended
LFLC,21,19,19,19,arrivals,0.9047619047619048,0.9047619047619048,recommended
BIAR,21,0,0,0,arrivals,0.0,0.0,recommended
DABC,20,1,1,1,departures,0.05,0.05,recommended
LTCR,20,0,0,0,departures,0.0,0.0,recommended
LSZB,20,19,18,20,departures,0.9,1.0,recommended
GMTN,20,20,19,19,arrivals,0.95,0.95,recommended
LSGS,20,1,0,1,arrivals,0.0,0.05,recommended
LTCR,20,0,0,0,arrivals,0.0,0.0,recommended
LRSV,20,0,0,0,arrivals,0.0,0.0,recommended
EGNJ,20,15,15,15,arrivals,0.75,0.75,recommended
HLLM,20,1,1,1,arrivals,0.05,0.05,recommended
DABC,20,0,0,0,arrivals,0.0,0.0,recommended
LTCJ,19,0,0,0,departures,0.0,0.0,recommended
GMTN,19,18,18,18,departures,0.9473684210526315,0.9473684210526315,recommended
EFTU,19,17,17,17,departures,0.8947368421052632,0.8947368421052632,recommended
LRBC,19,19,19,30,departures,1.0,1.5789473684210527,recommended
ENSK,19,17,0,0,departures,0.0,0.0,recommended
LSZR,19,19,19,21,departures,1.0,1.105263157894737,recommended
LOWK,19,19,19,19,departures,1.0,1.0,recommended
ENVD,19,8,0,0,departures,0.0,0.0,recommended
EGTK,19,19,19,20,departures,1.0,1.0526315789473684,recommended
HLLM,19,3,3,3,departures,0.15789473684210525,0.15789473684210525,recommended
LTCJ,19,0,0,0,arrivals,0.0,0.0,recommended
LRBC,19,0,0,0,arrivals,0.0,0.0,recommended
ENSK,19,4,0,0,arrivals,0.0,0.0,recommended
LFTZ,19,18,0,0,arrivals,0.0,0.0,recommended
LSZR,19,18,18,18,arrivals,0.9473684210526315,0.9473684210526315,recommended
EYPA,18,17,16,16,departures,0.8888888888888888,0.8888888888888888,recommended
EGJA,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,recommended
EBOS,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,recommended
LFLC,18,18,18,18,departures,1.0,1.0,recommended
LOWK,18,0,0,0,arrivals,0.0,0.0,recommended
LIPO,18,18,14,14,arrivals,0.7777777777777778,0.7777777777777778,recommended
EGJA,18,18,7,7,arrivals,0.3888888888888889,0.3888888888888889,recommended
EFTU,18,9,9,9,arrivals,0.5,0.5,recommended
EFRO,17,0,0,0,departures,0.0,0.0,recommended
LPAZ,17,17,17,17,departures,1.0,1.0,recommended
EPLL,17,17,17,17,departures,1.0,1.0,recommended
LQBK,17,17,17,17,departures,1.0,1.0,recommended
ENML,17,5,4,4,departures,0.23529411764705882,0.23529411764705882,recommended
LGAL,17,17,17,17,departures,1.0,1.0,recommended
EBKT,17,17,17,18,departures,1.0,1.0588235294117647,recommended
EFRO,17,0,0,0,arrivals,0.0,0.0,recommended
EBOS,17,15,15,17,arrivals,0.8823529411764706,1.0,recommended
LQBK,17,0,0,0,arrivals,0.0,0.0,recommended
EYPA,17,7,3,3,arrivals,0.17647058823529413,0.17647058823529413,recommended
LFLY,16,16,0,0,departures,0.0,0.0,recommended
EKRN,16,16,16,17,departures,1.0,1.0625,recommended
LYNI,16,1,0,0,departures,0.0,0.0,recommended
LFBL,16,11,11,11,departures,0.6875,0.6875,recommended
EPBY,16,15,15,15,departures,0.9375,0.9375,recommended
LTCF,16,0,0,0,departures,0.0,0.0,recommended
EGNJ,16,12,12,12,departures,0.75,0.75,recommended
EDDE,16,16,16,16,departures,1.0,1.0,recommended
LXGB,16,15,15,15,departures,0.9375,0.9375,recommended
LEPP,16,16,16,18,departures,1.0,1.125,recommended
EPLB,16,15,15,16,departures,0.9375,1.0,recommended
LFBE,16,16,16,16,departures,1.0,1.0,recommended
LECH,16,14,14,15,departures,0.875,0.9375,recommended
EKEB,16,13,13,15,departures,0.8125,0.9375,recommended
LFLY,16,16,14,14,arrivals,0.875,0.875,recommended
LYNI,16,0,0,1,arrivals,0.0,0.0625,recommended
LFBL,16,0,0,0,arrivals,0.0,0.0,recommended
EPLL,16,15,15,18,arrivals,0.9375,1.125,recommended
LTCF,16,0,0,0,arrivals,0.0,0.0,recommended
ENSH,16,1,0,0,arrivals,0.0,0.0,recommended
LFMK,16,7,7,7,arrivals,0.4375,0.4375,recommended
EGTK,16,16,15,15,arrivals,0.9375,0.9375,recommended
LGAL,16,16,16,16,arrivals,1.0,1.0,recommended
EDVE,16,16,14,14,arrivals,0.875,0.875,recommended
EPLB,16,15,15,18,arrivals,0.9375,1.125,recommended
LFBE,16,13,13,13,arrivals,0.8125,0.8125,recommended
LXGB,16,15,15,15,arrivals,0.9375,0.9375,recommended
UWGG,15,0,0,0,departures,0.0,0.0,recommended
HESX,15,8,7,8,departures,0.4666666666666667,0.5333333333333333,recommended
LTCK,15,0,0,0,departures,0.0,0.0,recommended
EDNY,15,13,12,12,departures,0.8,0.8,recommended
ENRA,15,9,7,8,departures,0.4666666666666667,0.5333333333333333,recommended
EGAE,15,5,5,5,departures,0.3333333333333333,0.3333333333333333,recommended
LFMK,15,15,15,15,departures,1.0,1.0,recommended
LFRM,15,15,14,16,arrivals,0.9333333333333333,1.0666666666666667,recommended
EKRN,15,0,0,0,arrivals,0.0,0.0,recommended
ENVD,15,0,0,0,arrivals,0.0,0.0,recommended
LTCK,15,0,0,0,arrivals,0.0,0.0,recommended
EPBY,15,14,11,14,arrivals,0.7333333333333333,0.9333333333333333,recommended
EDNY,15,12,12,13,arrivals,0.8,0.8666666666666667,recommended
ENML,15,0,0,0,arrivals,0.0,0.0,recommended
LLHA,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,recommended
LGLM,15,0,0,0,arrivals,0.0,0.0,recommended
LECH,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,recommended
HESX,15,3,3,8,arrivals,0.2,0.5333333333333333,recommended
EDDE,15,15,15,15,arrivals,1.0,1.0,recommended
EKEB,15,12,12,12,arrivals,0.8,0.8,recommended
LFSD,15,15,14,14,arrivals,0.9333333333333333,0.9333333333333333,recommended
LTAY,14,3,3,3,departures,0.21428571428571427,0.21428571428571427,recommended
ETSI,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,recommended
LROD,14,4,3,3,departures,0.21428571428571427,0.21428571428571427,recommended
ENSH,14,14,0,0,departures,0.0,0.0,recommended
LTAR,14,0,0,0,departures,0.0,0.0,recommended
EDVE,14,14,14,14,departures,1.0,1.0,recommended
LGLM,14,0,0,0,departures,0.0,0.0,recommended
LLHA,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,recommended
EFKU,14,14,14,14,departures,1.0,1.0,recommended
LFBH,14,5,5,5,arrivals,0.35714285714285715,0.35714285714285715,recommended
LPAZ,14,11,11,13,arrivals,0.7857142857142857,0.9285714285714286,recommended
LROD,14,0,0,0,arrivals,0.0,0.0,recommended
ENRA,14,0,0,0,arrivals,0.0,0.0,recommended
EGAE,14,1,1,1,arrivals,0.07142857142857142,0.07142857142857142,recommended
LTAR,14,0,0,0,arrivals,0.0,0.0,recommended
LEPP,14,0,0,0,arrivals,0.0,0.0,recommended
LFRM,13,13,13,14,departures,1.0,1.0769230769230769,recommended
LFBH,13,13,13,13,departures,1.0,1.0,recommended
LTDA,13,0,0,0,departures,0.0,0.0,recommended
LFRZ,13,13,10,10,departures,0.7692307692307693,0.7692307692307693,recommended
LTCT,13,0,0,0,departures,0.0,0.0,recommended
LIBC,13,3,2,2,departures,0.15384615384615385,0.15384615384615385,recommended
EDMA,13,13,13,13,departures,1.0,1.0,recommended
LGKV,13,13,13,14,departures,1.0,1.0769230769230769,recommended
LPPS,13,6,5,5,departures,0.38461538461538464,0.38461538461538464,recommended
EFVA,13,12,12,12,departures,0.9230769230769231,0.9230769230769231,recommended
UWGG,13,0,0,0,arrivals,0.0,0.0,recommended
LTAY,13,0,0,0,arrivals,0.0,0.0,recommended
LGKV,13,13,13,13,arrivals,1.0,1.0,recommended
LPPS,13,6,1,1,arrivals,0.07692307692307693,0.07692307692307693,recommended
LFRZ,13,13,13,18,arrivals,1.0,1.3846153846153846,recommended
EFKU,13,13,13,13,arrivals,1.0,1.0,recommended
LTCT,13,0,0,0,arrivals,0.0,0.0,recommended
LBPD,13,0,0,0,arrivals,0.0,0.0,recommended
ESNS,12,12,12,12,departures,1.0,1.0,recommended
EDFM,12,11,11,17,departures,0.9166666666666666,1.4166666666666667,recommended
LFMU,12,12,12,12,departures,1.0,1.0,recommended
ENBL,12,0,0,0,departures,0.0,0.0,recommended
GCGM,12,6,0,0,departures,0.0,0.0,recommended
ENSD,12,1,0,0,departures,0.0,0.0,recommended
LTCP,12,0,0,0,departures,0.0,0.0,recommended
LIRS,12,12,12,13,departures,1.0,1.0833333333333333,recommended
LFTZ,12,11,0,0,departures,0.0,0.0,recommended
LFTW,12,12,12,12,departures,1.0,1.0,recommended
LTFD,12,11,11,11,departures,0.9166666666666666,0.9166666666666666,recommended
LTCN,12,0,0,0,departures,0.0,0.0,recommended
HLLB,12,0,0,0,departures,0.0,0.0,recommended
ENST,12,4,3,4,departures,0.25,0.3333333333333333,recommended
EKRK,12,12,12,12,departures,1.0,1.0,recommended
LGIO,12,10,10,10,arrivals,0.8333333333333334,0.8333333333333334,recommended
LTFD,12,12,12,12,arrivals,1.0,1.0,recommended
LIBF,12,0,0,0,arrivals,0.0,0.0,recommended
ETSI,12,11,10,10,arrivals,0.8333333333333334,0.8333333333333334,recommended
LGRX,12,1,0,0,arrivals,0.0,0.0,recommended
LFMU,12,3,3,3,arrivals,0.25,0.25,recommended
LTCN,12,0,0,0,arrivals,0.0,0.0,recommended
HLLB,12,0,0,0,arrivals,0.0,0.0,recommended
LIBC,12,0,0,0,arrivals,0.0,0.0,recommended
EFVA,12,0,0,0,arrivals,0.0,0.0,recommended
LTCD,12,0,0,0,arrivals,0.0,0.0,recommended
EKSB,12,12,12,12,arrivals,1.0,1.0,recommended
GCGM,12,0,0,0,arrivals,0.0,0.0,recommended
LRBV,11,10,10,10,departures,0.9090909090909091,0.9090909090909091,recommended
LTCD,11,0,0,0,departures,0.0,0.0,recommended
EGPN,11,11,11,12,departures,1.0,1.0909090909090908,recommended
LTCV,11,0,0,0,departures,0.0,0.0,recommended
LIPO,11,11,11,13,departures,1.0,1.1818181818181819,recommended
LGRX,11,1,1,1,departures,0.09090909090909091,0.09090909090909091,recommended
ENAN,11,10,0,0,departures,0.0,0.0,recommended
GMML,11,2,0,0,departures,0.0,0.0,recommended
LFSD,11,11,11,12,departures,1.0,1.0909090909090908,recommended
LFMV,11,11,11,11,arrivals,1.0,1.0,recommended
EGPN,11,10,7,7,arrivals,0.6363636363636364,0.6363636363636364,recommended
LTCV,11,0,0,0,arrivals,0.0,0.0,recommended
ESNS,11,4,4,4,arrivals,0.36363636363636365,0.36363636363636365,recommended
EDFM,11,10,10,13,arrivals,0.9090909090909091,1.1818181818181819,recommended
GMML,11,0,0,0,arrivals,0.0,0.0,recommended
LTCP,11,0,0,0,arrivals,0.0,0.0,recommended
LIRS,11,2,2,2,arrivals,0.18181818181818182,0.18181818181818182,recommended
LFTW,11,11,11,11,arrivals,1.0,1.0,recommended
EDMA,11,11,11,11,arrivals,1.0,1.0,recommended
LTDA,11,0,0,0,arrivals,0.0,0.0,recommended
ENST,11,0,0,0,arrivals,0.0,0.0,recommended
LICB,11,11,10,10,arrivals,0.9090909090909091,0.9090909090909091,recommended
ENBL,11,0,0,0,arrivals,0.0,0.0,recommended
ENSD,11,2,0,0,arrivals,0.0,0.0,recommended
LGIO,10,9,9,9,departures,0.9,0.9,recommended
LFMV,10,9,9,10,departures,0.9,1.0,recommended
EKSB,10,10,10,10,departures,1.0,1.0,recommended
ESNZ,10,8,8,8,departures,0.8,0.8,recommended
LQMO,10,0,0,1,departures,0.0,0.1,recommended
LIMP,10,10,10,10,departures,1.0,1.0,recommended
EHGG,10,10,10,10,departures,1.0,1.0,recommended
LIPK,10,8,8,8,departures,0.8,0.8,recommended
DAAE,10,3,3,3,departures,0.3,0.3,recommended
LGIK,10,7,0,0,departures,0.0,0.0,recommended
LFCR,10,10,10,10,arrivals,1.0,1.0,recommended
LDSB,10,1,0,0,arrivals,0.0,0.0,recommended
LIPK,10,8,8,8,arrivals,0.8,0.8,recommended
DAAE,10,2,2,2,arrivals,0.2,0.2,recommended
EKOD,10,10,10,10,arrivals,1.0,1.0,recommended
EHGG,10,10,10,11,arrivals,1.0,1.1,recommended
LFCR,9,9,9,9,departures,1.0,1.0,recommended
LKPD,9,9,9,13,departures,1.0,1.4444444444444444,recommended
ESKN,9,7,7,7,departures,0.7777777777777778,0.7777777777777778,recommended
LBPD,9,3,3,3,departures,0.3333333333333333,0.3333333333333333,recommended
GMFK,9,3,0,0,departures,0.0,0.0,recommended
LTCO,9,0,0,0,departures,0.0,0.0,recommended
LDSB,9,0,0,0,departures,0.0,0.0,recommended
LTBR,9,9,9,10,departures,1.0,1.1111111111111112,recommended
ENNA,9,8,0,0,departures,0.0,0.0,recommended
LICB,9,9,9,9,departures,1.0,1.0,recommended
EDTY,9,9,9,9,departures,1.0,1.0,recommended
ENMS,9,3,0,0,departures,0.0,0.0,recommended
GMMI,9,0,0,1,departures,0.0,0.1111111111111111,recommended
ESTA,9,9,8,8,departures,0.8888888888888888,0.8888888888888888,recommended
UUBW,9,0,0,0,arrivals,0.0,0.0,recommended
DAON,9,0,0,0,arrivals,0.0,0.0,recommended
GMMI,9,0,0,0,arrivals,0.0,0.0,recommended
LGIK,9,4,0,0,arrivals,0.0,0.0,recommended
EGNR,9,8,6,7,arrivals,0.6666666666666666,0.7777777777777778,recommended
GMFK,9,0,0,0,arrivals,0.0,0.0,recommended
ENMS,9,0,0,0,arrivals,0.0,0.0,recommended
LTBR,9,7,7,8,arrivals,0.7777777777777778,0.8888888888888888,recommended
LRBV,9,9,9,9,arrivals,1.0,1.0,recommended
ESNZ,9,7,7,7,arrivals,0.7777777777777778,0.7777777777777778,recommended
EKRK,9,9,9,9,arrivals,1.0,1.0,recommended
LQMO,9,0,0,0,arrivals,0.0,0.0,recommended
ENAN,9,4,0,0,arrivals,0.0,0.0,recommended
URML,9,0,0,0,arrivals,0.0,0.0,recommended
ESKN,9,7,6,6,arrivals,0.6666666666666666,0.6666666666666666,recommended
LTCO,9,1,0,0,arrivals,0.0,0.0,recommended
LFSL,8,8,8,8,departures,1.0,1.0,recommended
EGPI,8,7,5,5,departures,0.625,0.625,recommended
ESMX,8,6,6,6,departures,0.75,0.75,recommended
EFMA,8,2,2,2,departures,0.25,0.25,recommended
EGPR,8,1,0,0,departures,0.0,0.0,recommended
EDHI,8,8,0,0,departures,0.0,0.0,recommended
ENJS,8,0,0,0,departures,0.0,0.0,recommended
LFOT,8,8,8,8,departures,1.0,1.0,recommended
LEBZ,8,7,7,7,departures,0.875,0.875,recommended
LSMP,8,8,7,8,departures,0.875,1.0,recommended
LQTZ,8,7,7,9,departures,0.875,1.125,recommended
LDOS,8,3,3,3,departures,0.375,0.375,recommended
LFRG,8,8,8,10,departures,1.0,1.25,recommended
DAON,8,3,3,3,departures,0.375,0.375,recommended
EDLN,8,8,4,4,departures,0.5,0.5,recommended
EFTP,8,5,5,5,departures,0.625,0.625,recommended
UBBG,8,0,0,0,departures,0.0,0.0,recommended
LGST,8,2,0,0,departures,0.0,0.0,recommended
EPSY,8,7,7,8,departures,0.875,1.0,recommended
BIEG,8,0,0,0,departures,0.0,0.0,recommended
LSMP,8,8,7,10,arrivals,0.875,1.25,recommended
LFSL,8,0,0,0,arrivals,0.0,0.0,recommended
LDOS,8,3,3,3,arrivals,0.375,0.375,recommended
EGPI,8,0,0,0,arrivals,0.0,0.0,recommended
ESMX,8,2,2,3,arrivals,0.25,0.375,recommended
EBKT,8,8,8,8,arrivals,1.0,1.0,recommended
EFMA,8,0,0,0,arrivals,0.0,0.0,recommended
BIEG,8,0,0,0,arrivals,0.0,0.0,recommended
LKPD,8,8,8,12,arrivals,1.0,1.5,recommended
ESTA,8,2,1,1,arrivals,0.125,0.125,recommended
LFOT,8,8,8,8,arrivals,1.0,1.0,recommended
LQTZ,8,1,1,1,arrivals,0.125,0.125,recommended
ENNA,8,0,0,0,arrivals,0.0,0.0,recommended
LFLB,8,6,6,6,arrivals,0.75,0.75,recommended
LGST,8,0,0,0,arrivals,0.0,0.0,recommended
EDRY,7,7,0,0,departures,0.0,0.0,recommended
EDTL,7,7,7,7,departures,1.0,1.0,recommended
ESSL,7,7,6,7,departures,0.8571428571428571,1.0,recommended
ENNM,7,4,0,0,departures,0.0,0.0,recommended
LIBF,7,0,0,0,departures,0.0,0.0,recommended
EIDL,7,7,7,7,departures,1.0,1.0,recommended
LTCW,7,0,0,0,departures,0.0,0.0,recommended
BIIS,7,6,0,0,departures,0.0,0.0,recommended
EKOD,7,7,7,7,departures,1.0,1.0,recommended
OITT,7,0,0,0,departures,0.0,0.0,recommended
ESNQ,7,6,6,6,departures,0.8571428571428571,0.8571428571428571,recommended
LHDC,7,6,6,7,departures,0.8571428571428571,1.0,recommended
EGPL,7,0,0,0,departures,0.0,0.0,recommended
UUBW,7,1,0,0,departures,0.0,0.0,recommended
HEBA,7,7,7,7,departures,1.0,1.0,recommended
EGPR,7,0,0,0,arrivals,0.0,0.0,recommended
BIIS,7,0,0,0,arrivals,0.0,0.0,recommended
DABB,7,0,0,0,arrivals,0.0,0.0,recommended
EDTL,7,7,7,8,arrivals,1.0,1.1428571428571428,recommended
ENJS,7,0,0,0,arrivals,0.0,0.0,recommended
EGPL,7,0,0,0,arrivals,0.0,0.0,recommended
LEBZ,7,4,4,4,arrivals,0.5714285714285714,0.5714285714285714,recommended
ESNQ,7,0,0,0,arrivals,0.0,0.0,recommended
LTCW,7,0,0,0,arrivals,0.0,0.0,recommended
EDHI,7,7,7,7,arrivals,1.0,1.0,recommended
EIDL,7,6,6,6,arrivals,0.8571428571428571,0.8571428571428571,recommended
OITT,7,0,0,0,arrivals,0.0,0.0,recommended
EDTY,7,7,6,6,arrivals,0.8571428571428571,0.8571428571428571,recommended
LIMP,7,5,5,5,arrivals,0.7142857142857143,0.7142857142857143,recommended
HEAL,6,1,1,1,departures,0.16666666666666666,0.16666666666666666,recommended
ENDU,6,2,2,15,departures,0.3333333333333333,2.5,recommended
EFKE,6,1,0,0,departures,0.0,0.0,recommended
ESOE,6,6,6,6,departures,1.0,1.0,recommended
EFJO,6,6,6,6,departures,1.0,1.0,recommended
URML,6,0,0,0,departures,0.0,0.0,recommended
ENRM,6,5,5,11,departures,0.8333333333333334,1.8333333333333333,recommended
LTCU,6,0,0,0,departures,0.0,0.0,recommended
EGNR,6,6,4,4,departures,0.6666666666666666,0.6666666666666666,recommended
EDVK,6,4,4,4,departures,0.6666666666666666,0.6666666666666666,recommended
EGPU,6,1,0,0,departures,0.0,0.0,recommended
HEMM,6,0,0,0,departures,0.0,0.0,recommended
ESNK,6,0,0,0,departures,0.0,0.0,recommended
EDHL,6,6,6,6,departures,1.0,1.0,recommended
ENSO,6,6,6,6,departures,1.0,1.0,recommended
LPVZ,6,6,0,0,departures,0.0,0.0,recommended
EHJA,6,3,0,0,departures,0.0,0.0,recommended
LPPM,6,6,6,7,departures,1.0,1.1666666666666667,recommended
ESKM,6,3,0,0,departures,0.0,0.0,recommended
ESNL,6,0,0,0,departures,0.0,0.0,recommended
EFIV,6,2,0,0,departures,0.0,0.0,recommended
DABB,6,0,0,0,departures,0.0,0.0,recommended
EDVK,6,4,4,5,arrivals,0.6666666666666666,0.8333333333333334,recommended
EDRY,6,5,0,0,arrivals,0.0,0.0,recommended
EGPU,6,0,0,0,arrivals,0.0,0.0,recommended
LHDC,6,0,0,0,arrivals,0.0,0.0,recommended
ESOE,6,6,6,7,arrivals,1.0,1.1666666666666667,recommended
LFLI,6,6,4,4,arrivals,0.6666666666666666,0.6666666666666666,recommended
LFEC,6,0,0,0,arrivals,0.0,0.0,recommended
LIMZ,6,6,6,6,arrivals,1.0,1.0,recommended
EFTP,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,recommended
ENLE,6,0,0,0,arrivals,0.0,0.0,recommended
EFIV,6,2,0,0,arrivals,0.0,0.0,recommended
HEAL,6,2,2,2,arrivals,0.3333333333333333,0.3333333333333333,recommended
ENNM,6,2,0,0,arrivals,0.0,0.0,recommended
ESNK,6,0,0,1,arrivals,0.0,0.16666666666666666,recommended
EDHL,6,6,6,6,arrivals,1.0,1.0,recommended
ENSO,6,6,6,6,arrivals,1.0,1.0,recommended
EFJO,6,1,1,1,arrivals,0.16666666666666666,0.16666666666666666,recommended
LWOH,6,0,0,0,arrivals,0.0,0.0,recommended
HEBA,6,5,5,5,arrivals,0.8333333333333334,0.8333333333333334,recommended
ESSL,6,6,6,7,arrivals,1.0,1.1666666666666667,recommended
LGLE,6,0,0,0,arrivals,0.0,0.0,recommended
ENRM,6,1,1,2,arrivals,0.16666666666666666,0.3333333333333333,recommended
LTCU,6,0,0,0,arrivals,0.0,0.0,recommended
ESKM,6,3,0,0,arrivals,0.0,0.0,recommended
ESNL,6,0,0,0,arrivals,0.0,0.0,recommended
EEKE,5,5,5,5,departures,1.0,1.0,recommended
LTCM,5,1,0,0,departures,0.0,0.0,recommended
LTCL,5,0,0,0,departures,0.0,0.0,recommended
LGKY,5,4,0,0,departures,0.0,0.0,recommended
ENHE,5,0,0,0,departures,0.0,0.0,recommended
ENFB,5,0,0,0,departures,0.0,0.0,recommended
LGKC,5,0,0,0,departures,0.0,0.0,recommended
ENLE,5,2,0,0,departures,0.0,0.0,recommended
LRTM,5,5,5,6,departures,1.0,1.2,recommended
EGEC,5,0,0,2,departures,0.0,0.4,recommended
ESGT,5,2,2,2,departures,0.4,0.4,recommended
EFKI,5,5,5,5,departures,1.0,1.0,recommended
ORMM,5,5,5,5,departures,1.0,1.0,recommended
ESNG,5,0,0,0,departures,0.0,0.0,recommended
EFJY,5,5,5,5,departures,1.0,1.0,recommended
EFKK,5,5,5,5,departures,1.0,1.0,recommended
EDAH,5,3,3,3,departures,0.6,0.6,recommended
LGLE,5,1,0,0,departures,0.0,0.0,recommended
ESNX,5,0,0,0,departures,0.0,0.0,recommended
LFLB,5,5,5,6,departures,1.0,1.2,recommended
LFEC,5,0,0,0,departures,0.0,0.0,recommended
LTAW,5,0,0,0,departures,0.0,0.0,recommended
EETU,5,5,4,4,departures,0.8,0.8,recommended
LFJL,5,4,4,4,departures,0.8,0.8,recommended
DAAS,5,0,0,0,departures,0.0,0.0,recommended
EEKA,5,0,0,0,departures,0.0,0.0,recommended
LWOH,5,1,1,2,departures,0.2,0.4,recommended
LIMZ,5,5,5,5,departures,1.0,1.0,recommended
ENRS,5,5,0,0,departures,0.0,0.0,recommended
ESDF,5,5,5,5,departures,1.0,1.0,recommended
LFLI,5,5,0,0,departures,0.0,0.0,recommended
GMMZ,5,2,0,0,departures,0.0,0.0,recommended
EPSY,5,2,2,4,arrivals,0.4,0.8,recommended
URMG,5,0,0,0,arrivals,0.0,0.0,recommended
ENDU,5,0,0,0,arrivals,0.0,0.0,recommended
LTCM,5,0,0,0,arrivals,0.0,0.0,recommended
LTCL,5,0,0,0,arrivals,0.0,0.0,recommended
LFRG,5,5,5,5,arrivals,1.0,1.0,recommended
EEKA,5,0,0,0,arrivals,0.0,0.0,recommended
ENHE,5,0,0,0,arrivals,0.0,0.0,recommended
LTAW,5,0,0,0,arrivals,0.0,0.0,recommended
EGVN,5,4,4,4,arrivals,0.8,0.8,recommended
LESA,5,0,0,0,arrivals,0.0,0.0,recommended
LRTM,5,0,0,0,arrivals,0.0,0.0,recommended
EDAH,5,3,3,3,arrivals,0.6,0.6,recommended
LSZS,5,0,0,0,arrivals,0.0,0.0,recommended
EFKI,5,0,0,0,arrivals,0.0,0.0,recommended
ORMM,5,1,1,1,arrivals,0.2,0.2,recommended
EEKE,5,2,2,2,arrivals,0.4,0.4,recommended
DAAS,5,0,0,0,arrivals,0.0,0.0,recommended
LPPM,5,5,4,6,arrivals,0.8,1.2,recommended
ESNG,5,0,0,0,arrivals,0.0,0.0,recommended
GMMZ,5,0,0,0,arrivals,0.0,0.0,recommended
UBBG,5,0,0,0,arrivals,0.0,0.0,recommended
LFJL,5,5,5,5,arrivals,1.0,1.0,recommended
HEMM,5,0,0,0,arrivals,0.0,0.0,recommended
ENOA,5,1,0,0,arrivals,0.0,0.0,recommended
LPVZ,5,5,1,1,arrivals,0.2,0.2,recommended
EGEC,5,0,0,0,arrivals,0.0,0.0,recommended
ENRS,5,0,0,0,arrivals,0.0,0.0,recommended
EKDF,5,0,0,0,arrivals,0.0,0.0,recommended
LGKC,5,0,0,0,arrivals,0.0,0.0,recommended
LGSO,4,3,0,0,departures,0.0,0.0,recommended
LFPN,4,4,0,0,departures,0.0,0.0,recommended
LFOZ,4,4,0,0,departures,0.0,0.0,recommended
UWSG,4,1,1,1,departures,0.25,0.25,recommended
EPRA,4,4,4,4,departures,1.0,1.0,recommended
LZTT,4,4,4,4,departures,1.0,1.0,recommended
URWW,4,0,0,0,departures,0.0,0.0,recommended
ENSR,4,0,0,28,departures,0.0,7.0,recommended
ESOK,4,1,1,1,departures,0.25,0.25,recommended
EDAZ,4,4,0,0,departures,0.0,0.0,recommended
LFRT,4,4,3,3,departures,0.75,0.75,recommended
LFLW,4,0,0,0,departures,0.0,0.0,recommended
LFRD,4,4,4,4,departures,1.0,1.0,recommended
LTFC,4,0,0,1,departures,0.0,0.25,recommended
