airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
ENWA,2,1,0,0,departures,0.0,0.0,shipped,2025
LEGT,2,2,2,2,departures,1.0,1.0,shipped,2025
LDRG,2,1,0,0,departures,0.0,0.0,shipped,2025
GMMD,2,0,0,0,departures,0.0,0.0,shipped,2025
LFRV,2,2,2,2,departures,1.0,1.0,shipped,2025
LJMB,2,2,1,2,departures,0.5,1.0,shipped,2025
EHPK,2,2,0,0,departures,0.0,0.0,shipped,2025
LFLU,2,2,2,2,departures,1.0,1.0,shipped,2025
LTAG,2,0,0,0,departures,0.0,0.0,shipped,2025
LFRC,2,2,2,2,departures,1.0,1.0,shipped,2025
EGFE,2,2,2,2,departures,1.0,1.0,shipped,2025
ENQC,2,1,0,0,departures,0.0,0.0,shipped,2025
LFOK,2,2,2,2,departures,1.0,1.0,shipped,2025
EGVN,2,2,2,2,departures,1.0,1.0,shipped,2025
EDXQ,2,2,0,0,departures,0.0,0.0,shipped,2025
LFPT,2,2,2,3,departures,1.0,1.5,shipped,2025
OENN,2,0,0,0,departures,0.0,0.0,shipped,2025
ENUA,2,0,0,0,departures,0.0,0.0,shipped,2025
LFQG,2,2,1,1,departures,0.5,0.5,shipped,2025
LFMQ,2,2,2,2,departures,1.0,1.0,shipped,2025
EHLL,2,1,0,0,departures,0.0,0.0,shipped,2025
ENNE,2,0,0,0,departures,0.0,0.0,shipped,2025
ORNI,2,0,0,0,departures,0.0,0.0,shipped,2025
LEAB,2,2,2,2,departures,1.0,1.0,shipped,2025
LFGA,2,1,1,1,departures,0.5,0.5,shipped,2025
EGNL,2,2,2,3,departures,1.0,1.5,shipped,2025
LTBZ,2,2,0,0,departures,0.0,0.0,shipped,2025
BIVO,2,0,0,0,departures,0.0,0.0,shipped,2025
LSTS,2,2,0,0,departures,0.0,0.0,shipped,2025
GMAT,2,1,0,0,departures,0.0,0.0,shipped,2025
BITN,2,0,0,0,departures,0.0,0.0,shipped,2025
LFLX,2,2,2,2,departures,1.0,1.0,shipped,2025
LKKV,2,2,2,2,departures,1.0,1.0,shipped,2025
LFAC,2,2,2,2,departures,1.0,1.0,shipped,2025
ENQJ,2,1,0,0,departures,0.0,0.0,shipped,2025
ESUT,2,0,0,0,departures,0.0,0.0,shipped,2025
EHGQ,2,1,0,0,departures,0.0,0.0,shipped,2025
LFOH,2,2,0,0,departures,0.0,0.0,shipped,2025
DAUB,2,0,0,0,departures,0.0,0.0,shipped,2025
ENQE,2,1,0,0,departures,0.0,0.0,shipped,2025
LTBU,2,2,2,2,departures,1.0,1.0,shipped,2025
LGKJ,2,0,0,0,departures,0.0,0.0,shipped,2025
ENQD,2,0,0,0,departures,0.0,0.0,shipped,2025
LGPL,2,0,0,0,departures,0.0,0.0,shipped,2025
LEDA,2,1,1,1,departures,0.5,0.5,shipped,2025
ETND,2,2,2,2,departures,1.0,1.0,shipped,2025
LIBG,2,0,0,0,departures,0.0,0.0,shipped,2025
EHFB,2,0,0,0,departures,0.0,0.0,shipped,2025
LRSM,2,1,1,1,departures,0.5,0.5,shipped,2025
ULAA,2,0,0,0,departures,0.0,0.0,shipped,2025
ENGA,2,0,0,0,departures,0.0,0.0,shipped,2025
DAOI,2,1,1,1,departures,0.5,0.5,shipped,2025
ESST,2,2,2,5,departures,1.0,2.5,shipped,2025
EIWF,2,2,1,1,departures,0.5,0.5,shipped,2025
HLMS,2,0,0,0,departures,0.0,0.0,shipped,2025
LZPP,2,2,2,2,departures,1.0,1.0,shipped,2025
ENQO,2,0,0,0,arrivals,0.0,0.0,shipped,2025
EGLK,2,2,1,1,arrivals,0.5,0.5,shipped,2025
LTAG,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LTBU,2,1,1,10,arrivals,0.5,5.0,shipped,2025
ENQV,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LSGK,2,2,0,0,arrivals,0.0,0.0,shipped,2025
EDMS,2,1,0,0,arrivals,0.0,0.0,shipped,2025
ENWE,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ORNI,2,0,0,0,arrivals,0.0,0.0,shipped,2025
DAOI,2,1,1,1,arrivals,0.5,0.5,shipped,2025
ENXW,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LEAB,2,2,2,2,arrivals,1.0,1.0,shipped,2025
ENWA,2,1,0,0,arrivals,0.0,0.0,shipped,2025
LKKV,2,1,1,1,arrivals,0.5,0.5,shipped,2025
LEGT,2,2,1,1,arrivals,0.5,0.5,shipped,2025
EBMB,2,2,0,0,arrivals,0.0,0.0,shipped,2025
LJMB,2,1,1,2,arrivals,0.5,1.0,shipped,2025
EGMD,2,2,2,2,arrivals,1.0,1.0,shipped,2025
LSGC,2,2,2,2,arrivals,1.0,1.0,shipped,2025
DAUB,2,0,0,0,arrivals,0.0,0.0,shipped,2025
EHKV,2,1,0,0,arrivals,0.0,0.0,shipped,2025
LFPT,2,2,2,2,arrivals,1.0,1.0,shipped,2025
EHPG,2,2,0,0,arrivals,0.0,0.0,shipped,2025
EKHB,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ESST,2,1,1,4,arrivals,0.5,2.0,shipped,2025
ENQR,2,0,0,0,arrivals,0.0,0.0,shipped,2025
DTTZ,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LFQG,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LTBZ,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LFOK,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ESNN,2,1,1,1,arrivals,0.5,0.5,shipped,2025
ENNE,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LEDA,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ETND,2,2,2,2,arrivals,1.0,1.0,shipped,2025
ENSE,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LFRT,2,2,0,0,arrivals,0.0,0.0,shipped,2025
EDLN,2,2,0,0,arrivals,0.0,0.0,shipped,2025
GMMD,2,0,0,0,arrivals,0.0,0.0,shipped,2025
EGNL,2,2,1,1,arrivals,0.5,0.5,shipped,2025
LFRV,2,2,2,2,arrivals,1.0,1.0,shipped,2025
HLMS,2,1,0,0,arrivals,0.0,0.0,shipped,2025
EHJR,2,0,0,0,arrivals,0.0,0.0,shipped,2025
BIVO,2,0,0,0,arrivals,0.0,0.0,shipped,2025
OJAQ,2,0,0,0,arrivals,0.0,0.0,shipped,2025
GMAT,2,1,0,0,arrivals,0.0,0.0,shipped,2025
BITN,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LFSN,2,2,0,0,arrivals,0.0,0.0,shipped,2025
LFJR,2,2,2,2,arrivals,1.0,1.0,shipped,2025
LRCK,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LOAN,2,2,1,1,arrivals,0.5,0.5,shipped,2025
OENN,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ENUA,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ENQE,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ENUD,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ENQJ,2,0,0,0,arrivals,0.0,0.0,shipped,2025
EHKJ,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LTBY,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LIBG,2,0,0,0,arrivals,0.0,0.0,shipped,2025
LESU,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ORKK,2,0,0,0,arrivals,0.0,0.0,shipped,2025
ENQD,2,0,0,0,arrivals,0.0,0.0,shipped,2025
EGBJ,2,2,2,2,arrivals,1.0,1.0,shipped,2025
EGPC,2,0,0,0,arrivals,0.0,0.0,shipped,2025
EDFZ,2,2,1,1,arrivals,0.5,0.5,shipped,2025
LFAC,2,2,1,1,arrivals,0.5,0.5,shipped,2025
LFAT,2,2,1,1,arrivals,0.5,0.5,shipped,2025
ENRK,1,1,0,0,departures,0.0,0.0,shipped,2025
ULPB,1,0,0,0,departures,0.0,0.0,shipped,2025
EYSA,1,1,1,1,departures,1.0,1.0,shipped,2025
EDMS,1,1,0,0,departures,0.0,0.0,shipped,2025
ENWE,1,0,0,0,departures,0.0,0.0,shipped,2025
ENQG,1,0,0,0,departures,0.0,0.0,shipped,2025
UMII,1,0,0,0,departures,0.0,0.0,shipped,2025
LOIH,1,1,0,0,departures,0.0,0.0,shipped,2025
ENQK,1,0,0,0,departures,0.0,0.0,shipped,2025
LFAQ,1,1,0,0,departures,0.0,0.0,shipped,2025
LFRO,1,1,1,1,departures,1.0,1.0,shipped,2025
LFRI,1,1,1,1,departures,1.0,1.0,shipped,2025
LKKU,1,1,1,1,departures,1.0,1.0,shipped,2025
LFCI,1,1,1,1,departures,1.0,1.0,shipped,2025
EIWT,1,1,0,0,departures,0.0,0.0,shipped,2025
EGHL,1,1,1,1,departures,1.0,1.0,shipped,2025
DTTZ,1,0,0,0,departures,0.0,0.0,shipped,2025
EFLP,1,0,0,0,departures,0.0,0.0,shipped,2025
EBCV,1,1,1,1,departures,1.0,1.0,shipped,2025
ENSF,1,0,0,0,departures,0.0,0.0,shipped,2025
UGSA,1,0,0,0,departures,0.0,0.0,shipped,2025
EDQM,1,1,1,1,departures,1.0,1.0,shipped,2025
URWA,1,0,0,0,departures,0.0,0.0,shipped,2025
EHKV,1,1,0,0,departures,0.0,0.0,shipped,2025
LFLA,1,1,1,1,departures,1.0,1.0,shipped,2025
LFGF,1,1,0,0,departures,0.0,0.0,shipped,2025
ULMM,1,0,0,0,departures,0.0,0.0,shipped,2025
EKGC,1,1,0,0,departures,0.0,0.0,shipped,2025
ENWK,1,0,0,0,departures,0.0,0.0,shipped,2025
USKK,1,0,0,0,departures,0.0,0.0,shipped,2025
UWPS,1,0,0,0,departures,0.0,0.0,shipped,2025
EGEO,1,1,0,0,departures,0.0,0.0,shipped,2025
EHPG,1,1,0,0,departures,0.0,0.0,shipped,2025
EGUB,1,1,1,1,departures,1.0,1.0,shipped,2025
ENLA,1,1,0,0,departures,0.0,0.0,shipped,2025
LFBF,1,1,0,0,departures,0.0,0.0,shipped,2025
EHTW,1,1,1,1,departures,1.0,1.0,shipped,2025
DABT,1,0,0,0,departures,0.0,0.0,shipped,2025
LGTG,1,1,1,1,departures,1.0,1.0,shipped,2025
LFLH,1,1,0,0,departures,0.0,0.0,shipped,2025
EHKS,1,1,0,0,departures,0.0,0.0,shipped,2025
ESMK,1,1,1,1,departures,1.0,1.0,shipped,2025
EDWF,1,1,0,0,departures,0.0,0.0,shipped,2025
ULWC,1,0,0,0,departures,0.0,0.0,shipped,2025
EHJC,1,1,0,0,departures,0.0,0.0,shipped,2025
ENWI,1,0,0,0,departures,0.0,0.0,shipped,2025
LKRO,1,1,0,0,departures,0.0,0.0,shipped,2025
EGSC,1,1,1,1,departures,1.0,1.0,shipped,2025
ENDR,1,0,0,0,departures,0.0,0.0,shipped,2025
LFCH,1,1,1,1,departures,1.0,1.0,shipped,2025
DAUH,1,0,0,0,departures,0.0,0.0,shipped,2025
EDRZ,1,1,0,0,departures,0.0,0.0,shipped,2025
EBSP,1,1,0,0,departures,0.0,0.0,shipped,2025
LKMH,1,1,0,0,departures,0.0,0.0,shipped,2025
EHJR,1,1,0,0,departures,0.0,0.0,shipped,2025
LEBA,1,1,1,1,departures,1.0,1.0,shipped,2025
LFJR,1,1,1,1,departures,1.0,1.0,shipped,2025
EDFZ,1,1,1,2,departures,1.0,2.0,shipped,2025
UBBF,1,0,0,0,departures,0.0,0.0,shipped,2025
LGKA,1,1,0,0,departures,0.0,0.0,shipped,2025
EPCD,1,1,0,0,departures,0.0,0.0,shipped,2025
BIGJ,1,1,0,0,departures,0.0,0.0,shipped,2025
UBBL,1,0,0,0,departures,0.0,0.0,shipped,2025
ENUD,1,0,0,0,departures,0.0,0.0,shipped,2025
EPPW,1,0,0,0,departures,0.0,0.0,shipped,2025
EPBC,1,0,0,0,departures,0.0,0.0,shipped,2025
EPWK,1,0,0,0,departures,0.0,0.0,shipped,2025
ENQL,1,0,0,0,departures,0.0,0.0,shipped,2025
LYKV,1,0,0,4,departures,0.0,4.0,shipped,2025
LIMG,1,1,1,1,departures,1.0,1.0,shipped,2025
LRAR,1,1,1,6,departures,1.0,6.0,shipped,2025
EDBC,1,1,0,0,departures,0.0,0.0,shipped,2025
ENQM,1,0,0,0,departures,0.0,0.0,shipped,2025
EDFE,1,1,0,0,departures,0.0,0.0,shipped,2025
LKPM,1,1,0,0,departures,0.0,0.0,shipped,2025
LFSG,1,1,1,1,departures,1.0,1.0,shipped,2025
ENBE,1,0,0,0,departures,0.0,0.0,shipped,2025
DAAV,1,0,0,0,departures,0.0,0.0,shipped,2025
EKSI,1,0,0,0,departures,0.0,0.0,shipped,2025
EDTF,1,1,0,0,departures,0.0,0.0,shipped,2025
EKHB,1,0,0,0,departures,0.0,0.0,shipped,2025
ENUN,1,0,0,0,departures,0.0,0.0,shipped,2025
LFMH,1,1,1,1,departures,1.0,1.0,shipped,2025
GMAZ,1,1,0,0,departures,0.0,0.0,shipped,2025
LOLW,1,1,0,0,departures,0.0,0.0,shipped,2025
LKJI,1,1,0,0,departures,0.0,0.0,shipped,2025
EHAK,1,0,0,0,departures,0.0,0.0,shipped,2025
EDBM,1,1,0,0,departures,0.0,0.0,shipped,2025
OJAQ,1,0,0,0,departures,0.0,0.0,shipped,2025
ENRY,1,1,1,2,departures,1.0,2.0,shipped,2025
EHFD,1,0,0,0,departures,0.0,0.0,shipped,2025
DAUG,1,0,0,0,departures,0.0,0.0,shipped,2025
ENQR,1,0,0,0,departures,0.0,0.0,shipped,2025
LFOP,1,0,0,0,departures,0.0,0.0,shipped,2025
ENUE,1,0,0,0,departures,0.0,0.0,shipped,2025
EKTE,1,1,0,0,departures,0.0,0.0,shipped,2025
ENUS,1,0,0,0,departures,0.0,0.0,shipped,2025
LPEV,1,1,1,1,departures,1.0,1.0,shipped,2025
OIGG,1,0,0,0,departures,0.0,0.0,shipped,2025
LIRJ,1,0,0,0,departures,0.0,0.0,shipped,2025
EHQM,1,1,0,0,departures,0.0,0.0,shipped,2025
UUBI,1,0,0,0,departures,0.0,0.0,shipped,2025
EGBK,1,1,0,0,departures,0.0,0.0,shipped,2025
EHGN,1,0,0,0,departures,0.0,0.0,shipped,2025
LSZG,1,1,1,2,departures,1.0,2.0,shipped,2025
EDTD,1,1,1,1,departures,1.0,1.0,shipped,2025
LFHS,1,1,0,0,departures,0.0,0.0,shipped,2025
EDMV,1,0,0,0,departures,0.0,0.0,shipped,2025
EDAY,1,1,0,0,departures,0.0,0.0,shipped,2025
EGOV,1,1,1,1,departures,1.0,1.0,shipped,2025
LFLD,1,1,1,1,departures,1.0,1.0,shipped,2025
LFBA,1,1,1,1,departures,1.0,1.0,shipped,2025
ENQB,1,1,0,0,departures,0.0,0.0,shipped,2025
LCRA,1,1,1,2,departures,1.0,2.0,shipped,2025
UUBC,1,0,0,0,departures,0.0,0.0,shipped,2025
EHLE,1,1,1,1,departures,1.0,1.0,shipped,2025
ENUK,1,0,0,0,departures,0.0,0.0,shipped,2025
EBMB,1,1,0,0,departures,0.0,0.0,shipped,2025
LGKZ,1,1,1,2,departures,1.0,2.0,shipped,2025
LHPR,1,1,1,1,departures,1.0,1.0,shipped,2025
LFLO,1,1,1,1,departures,1.0,1.0,shipped,2025
ENRK,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ULPB,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LEBA,1,1,1,1,arrivals,1.0,1.0,shipped,2025
LFLD,1,0,0,0,arrivals,0.0,0.0,shipped,2025
UMII,1,0,0,0,arrivals,0.0,0.0,shipped,2025
OIGG,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LFRO,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EGTF,1,1,0,0,arrivals,0.0,0.0,shipped,2025
USKK,1,0,0,0,arrivals,0.0,0.0,shipped,2025
UWPS,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EKAR,1,0,0,0,arrivals,0.0,0.0,shipped,2025
UUBI,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LKRO,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EHKE,1,0,0,0,arrivals,0.0,0.0,shipped,2025
DAUH,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EBCV,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EHFT,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LIMG,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EDBM,1,1,0,0,arrivals,0.0,0.0,shipped,2025
URWA,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDBC,1,1,0,0,arrivals,0.0,0.0,shipped,2025
LFLA,1,0,0,0,arrivals,0.0,0.0,shipped,2025
ENQB,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LIRJ,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LFAQ,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ENWK,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LSZC,1,1,0,0,arrivals,0.0,0.0,shipped,2025
UUBC,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LFGA,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EGUB,1,1,1,1,arrivals,1.0,1.0,shipped,2025
ENLA,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LHPR,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EGWC,1,1,1,1,arrivals,1.0,1.0,shipped,2025
UGSA,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EHDV,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LPEV,1,1,1,1,arrivals,1.0,1.0,shipped,2025
UBBF,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LFTF,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ULWC,1,0,0,0,arrivals,0.0,0.0,shipped,2025
DAAV,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDGE,1,1,0,0,arrivals,0.0,0.0,shipped,2025
LFCI,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EIWT,1,1,0,0,arrivals,0.0,0.0,shipped,2025
LRSM,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EGSC,1,1,1,1,arrivals,1.0,1.0,shipped,2025
ENDR,1,0,0,0,arrivals,0.0,0.0,shipped,2025
UBBL,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LPVR,1,1,1,4,arrivals,1.0,4.0,shipped,2025
LIQS,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LKMH,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EGFE,1,1,1,1,arrivals,1.0,1.0,shipped,2025
LIMW,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LSTS,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EDLE,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EGBP,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ENQM,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EHLI,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LDRG,1,1,0,0,arrivals,0.0,0.0,shipped,2025
LGKZ,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EPPW,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EHPK,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EPWK,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EHTW,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EPNT,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LYKV,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDFE,1,1,0,3,arrivals,0.0,3.0,shipped,2025
LFSG,1,0,0,1,arrivals,0.0,1.0,shipped,2025
EHFD,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDBR,1,1,1,1,arrivals,1.0,1.0,shipped,2025
EDXQ,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EDTF,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ENUN,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LFMH,1,1,1,1,arrivals,1.0,1.0,shipped,2025
LFPN,1,1,0,0,arrivals,0.0,0.0,shipped,2025
GMAZ,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LFOP,1,1,1,1,arrivals,1.0,1.0,shipped,2025
LOLW,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ENQC,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EDAQ,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ULMM,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EHFR,1,0,0,0,arrivals,0.0,0.0,shipped,2025
ENSF,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDQM,1,1,1,1,arrivals,1.0,1.0,shipped,2025
DABT,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EHGQ,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDMV,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EGOV,1,1,0,0,arrivals,0.0,0.0,shipped,2025
ENUS,1,0,0,0,arrivals,0.0,0.0,shipped,2025
ENGA,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LRAR,1,0,0,1,arrivals,0.0,1.0,shipped,2025
LFLH,1,1,0,0,arrivals,0.0,0.0,shipped,2025
LFBA,1,1,1,1,arrivals,1.0,1.0,shipped,2025
LFRI,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LGKA,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EGBK,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EIWF,1,1,1,1,arrivals,1.0,1.0,shipped,2025
BIGJ,1,0,0,0,arrivals,0.0,0.0,shipped,2025
LJPZ,1,1,1,2,arrivals,1.0,2.0,shipped,2025
EHLE,1,1,1,1,arrivals,1.0,1.0,shipped,2025
ENUK,1,0,0,0,arrivals,0.0,0.0,shipped,2025
EDTD,1,1,1,1,arrivals,1.0,1.0,shipped,2025
LFLO,1,1,0,0,arrivals,0.0,0.0,shipped,2025
EFLP,1,0,0,0,arrivals,0.0,0.0,shipped,2025
OOA,7964,17,0,0,arrivals,0.0,0.0,reject_radius20,2025
OOA,7892,921,628,704,departures,0.07957425240750127,0.08920425747592499,reject_radius20,2025
LTFM,2282,2173,2166,2174,departures,0.9491673970201577,0.9526730937773883,reject_radius20,2025
LTFM,2258,1820,1773,1773,arrivals,0.7852081488042516,0.7852081488042516,reject_radius20,2025
EHAM,2148,2143,2143,2158,departures,0.9976722532588455,1.004655493482309,reject_radius20,2025
EHAM,2136,1876,1875,1877,arrivals,0.8778089887640449,0.8787453183520599,reject_radius20,2025
EDDF,2094,2080,2080,2082,departures,0.9933142311365807,0.994269340974212,reject_radius20,2025
EDDF,2091,1774,1770,1771,arrivals,0.8464849354375896,0.846963175514108,reject_radius20,2025
LFPG,2084,2065,2061,2071,departures,0.9889635316698656,0.9937619961612284,reject_radius20,2025
LFPG,2066,1715,1714,1716,arrivals,0.829622458857696,0.8305905130687319,reject_radius20,2025
EGLL,2001,1989,1988,2024,departures,0.993503248375812,1.0114942528735633,reject_radius20,2025
EGLL,1986,1582,1580,1693,arrivals,0.7955689828801611,0.8524672708962739,reject_radius20,2025
LEMD,1786,1536,1534,1540,arrivals,0.858902575587906,0.8622620380739082,reject_radius20,2025
LEMD,1773,1758,1757,1757,departures,0.990975747320925,0.990975747320925,reject_radius20,2025
LEBL,1597,1497,1494,1495,arrivals,0.9355040701314965,0.9361302442078898,reject_radius20,2025
LEBL,1591,1578,1577,1577,departures,0.9912005028284098,0.9912005028284098,reject_radius20,2025
EDDM,1573,1561,1561,1564,departures,0.9923712650985378,0.9942784488239034,reject_radius20,2025
EDDM,1571,1468,1463,1465,arrivals,0.9312539783577339,0.9325270528325907,reject_radius20,2025
LIRF,1449,1442,1442,1442,departures,0.9951690821256038,0.9951690821256038,reject_radius20,2025
LTAI,1437,851,851,854,arrivals,0.592205984690327,0.5942936673625608,reject_radius20,2025
LEPA,1436,1413,1412,1415,arrivals,0.9832869080779945,0.9853760445682451,reject_radius20,2025
LTAI,1435,1229,1228,1234,departures,0.8557491289198607,0.8599303135888502,reject_radius20,2025
LIRF,1433,1256,1255,1256,arrivals,0.875785066294487,0.8764829030006979,reject_radius20,2025
LEPA,1417,1360,1360,1361,departures,0.9597741707833451,0.9604798870853917,reject_radius20,2025
LGAV,1317,510,504,506,arrivals,0.3826879271070615,0.384206529992407,reject_radius20,2025
LGAV,1306,1238,1238,1249,departures,0.9479326186830015,0.9563552833078101,reject_radius20,2025
EGKK,1223,1213,1213,1215,departures,0.9918233851185609,0.9934587080948487,reject_radius20,2025
EGKK,1220,1103,1103,1103,arrivals,0.9040983606557377,0.9040983606557377,reject_radius20,2025
EIDW,1188,1084,1082,1084,arrivals,0.9107744107744108,0.9124579124579124,reject_radius20,2025
EIDW,1185,1164,1163,1163,departures,0.9814345991561182,0.9814345991561182,reject_radius20,2025
LSZH,1178,1170,1163,1166,departures,0.9872665534804754,0.9898132427843803,reject_radius20,2025
LSZH,1160,1053,1049,1056,arrivals,0.9043103448275862,0.9103448275862069,reject_radius20,2025
LOWW,1156,1137,1136,1144,departures,0.9826989619377162,0.9896193771626297,reject_radius20,2025
EKCH,1152,1045,1045,1045,arrivals,0.9071180555555556,0.9071180555555556,reject_radius20,2025
LOWW,1145,1045,1042,1044,arrivals,0.9100436681222708,0.9117903930131004,reject_radius20,2025
EKCH,1140,1132,1132,1135,departures,0.9929824561403509,0.9956140350877193,reject_radius20,2025
LTFJ,1138,989,984,991,arrivals,0.8646748681898067,0.8708260105448155,reject_radius20,2025
LTFJ,1137,1092,1091,1105,departures,0.9595426561125769,0.9718557607739666,reject_radius20,2025
LPPT,1010,1001,1001,1001,departures,0.9910891089108911,0.9910891089108911,reject_radius20,2025
LPPT,1001,881,881,881,arrivals,0.8801198801198801,0.8801198801198801,reject_radius20,2025
LFPO,992,982,982,989,departures,0.9899193548387096,0.9969758064516129,reject_radius20,2025
LFPO,991,941,941,942,arrivals,0.9495459132189707,0.9505549949545913,reject_radius20,2025
LIMC,973,964,963,964,departures,0.9897225077081192,0.9907502569373073,reject_radius20,2025
LIMC,967,856,852,852,arrivals,0.8810754912099276,0.8810754912099276,reject_radius20,2025
ENGM,940,889,889,895,arrivals,0.9457446808510638,0.9521276595744681,reject_radius20,2025
ENGM,932,919,919,924,departures,0.9860515021459227,0.9914163090128756,reject_radius20,2025
EGCC,926,906,905,905,departures,0.9773218142548596,0.9773218142548596,reject_radius20,2025
EGCC,924,819,818,818,arrivals,0.8852813852813853,0.8852813852813853,reject_radius20,2025
EGSS,888,832,831,832,arrivals,0.9358108108108109,0.9369369369369369,reject_radius20,2025
EGSS,885,880,880,880,departures,0.9943502824858758,0.9943502824858758,reject_radius20,2025
EPWA,880,752,751,751,arrivals,0.8534090909090909,0.8534090909090909,reject_radius20,2025
EPWA,875,869,868,872,departures,0.992,0.9965714285714286,reject_radius20,2025
EBBR,872,866,866,877,departures,0.9931192660550459,1.0057339449541285,reject_radius20,2025
EBBR,871,767,767,775,arrivals,0.8805970149253731,0.8897818599311137,reject_radius20,2025
EDDB,870,852,850,864,departures,0.9770114942528736,0.993103448275862,reject_radius20,2025
LEMG,861,834,834,834,arrivals,0.9686411149825784,0.9686411149825784,reject_radius20,2025
LEMG,850,846,846,848,departures,0.9952941176470588,0.9976470588235294,reject_radius20,2025
ESSA,841,726,721,726,arrivals,0.8573127229488704,0.8632580261593341,reject_radius20,2025
EDDB,840,789,788,796,arrivals,0.9380952380952381,0.9476190476190476,reject_radius20,2025
ESSA,820,771,767,771,departures,0.9353658536585366,0.9402439024390243,reject_radius20,2025
EDDL,758,747,745,750,departures,0.9828496042216359,0.9894459102902374,reject_radius20,2025
