airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
LEZL,273,250,250,251,arrivals,0.9157509157509157,0.9194139194139194,shipped,2024
LEZL,271,246,246,247,departures,0.9077490774907749,0.9114391143911439,shipped,2024
LFBD,271,245,245,246,departures,0.9040590405904059,0.9077490774907749,shipped,2024
GMMX,268,4,0,0,arrivals,0.0,0.0,shipped,2024
ENVA,266,246,246,250,departures,0.924812030075188,0.9398496240601504,shipped,2024
ENVA,266,32,31,32,arrivals,0.11654135338345864,0.12030075187969924,shipped,2024
EGLC,266,237,223,280,arrivals,0.8383458646616542,1.0526315789473684,shipped,2024
EGAA,265,228,226,229,departures,0.8528301886792453,0.8641509433962264,shipped,2024
LGTS,265,244,243,245,arrivals,0.9169811320754717,0.9245283018867925,shipped,2024
LFRS,264,238,237,239,departures,0.8977272727272727,0.9053030303030303,shipped,2024
LFRS,264,234,227,228,arrivals,0.8598484848484849,0.8636363636363636,shipped,2024
EGAA,263,220,177,178,arrivals,0.6730038022813688,0.6768060836501901,shipped,2024
GMMX,261,1,0,0,departures,0.0,0.0,shipped,2024
LGTS,258,236,235,235,departures,0.9108527131782945,0.9108527131782945,shipped,2024
GCRR,258,2,0,0,arrivals,0.0,0.0,shipped,2024
GCRR,257,0,0,0,departures,0.0,0.0,shipped,2024
LFPB,245,200,164,230,arrivals,0.6693877551020408,0.9387755102040817,shipped,2024
LIBD,244,2,0,0,arrivals,0.0,0.0,shipped,2024
LTBS,243,3,2,2,arrivals,0.00823045267489712,0.00823045267489712,shipped,2024
LIBD,242,3,0,0,departures,0.0,0.0,shipped,2024
LFPB,239,175,161,168,departures,0.6736401673640168,0.702928870292887,shipped,2024
EPGD,238,173,153,153,departures,0.6428571428571429,0.6428571428571429,shipped,2024
EPGD,238,0,0,0,arrivals,0.0,0.0,shipped,2024
LEBB,234,159,140,143,departures,0.5982905982905983,0.6111111111111112,shipped,2024
LTBS,233,142,140,140,departures,0.6008583690987125,0.6008583690987125,shipped,2024
ESGG,232,219,219,220,departures,0.9439655172413793,0.9482758620689655,shipped,2024
ESGG,232,214,213,214,arrivals,0.9181034482758621,0.9224137931034483,shipped,2024
LEBB,231,15,14,14,arrivals,0.06060606060606061,0.06060606060606061,shipped,2024
EDDV,227,217,214,217,departures,0.9427312775330396,0.9559471365638766,shipped,2024
EPKT,227,196,195,195,departures,0.8590308370044053,0.8590308370044053,shipped,2024
EDDV,226,205,204,211,arrivals,0.9026548672566371,0.9336283185840708,shipped,2024
EPKT,226,195,193,194,arrivals,0.8539823008849557,0.8584070796460177,shipped,2024
HECA,221,2,1,1,arrivals,0.004524886877828055,0.004524886877828055,shipped,2024
LTFE,217,175,168,176,arrivals,0.7741935483870968,0.8110599078341014,shipped,2024
HECA,216,7,0,2,departures,0.0,0.009259259259259259,shipped,2024
LGKR,216,11,10,10,arrivals,0.046296296296296294,0.046296296296296294,shipped,2024
LGKR,214,201,199,209,departures,0.9299065420560748,0.9766355140186916,shipped,2024
LIRP,214,185,172,176,arrivals,0.8037383177570093,0.822429906542056,shipped,2024
LEMH,211,175,174,174,departures,0.8246445497630331,0.8246445497630331,shipped,2024
LIRP,211,189,186,193,departures,0.8815165876777251,0.9146919431279621,shipped,2024
LEMH,211,155,154,155,arrivals,0.7298578199052133,0.7345971563981043,shipped,2024
LIEO,211,17,2,2,arrivals,0.009478672985781991,0.009478672985781991,shipped,2024
LDZA,210,181,181,183,departures,0.861904761904762,0.8714285714285714,shipped,2024
UGTB,208,117,108,109,arrivals,0.5192307692307693,0.5240384615384616,shipped,2024
UUEE,207,10,8,10,departures,0.03864734299516908,0.04830917874396135,shipped,2024
LTFE,206,180,175,177,departures,0.8495145631067961,0.8592233009708737,shipped,2024
LDZA,204,145,143,145,arrivals,0.7009803921568627,0.7107843137254902,shipped,2024
LIEO,203,89,84,89,departures,0.41379310344827586,0.43842364532019706,shipped,2024
UUEE,202,1,1,1,arrivals,0.0049504950495049506,0.0049504950495049506,shipped,2024
UGTB,198,166,166,167,departures,0.8383838383838383,0.8434343434343434,shipped,2024
EYVI,197,184,184,185,departures,0.934010152284264,0.9390862944162437,shipped,2024
EYVI,197,178,178,178,arrivals,0.9035532994923858,0.9035532994923858,shipped,2024
HEGN,194,0,0,0,departures,0.0,0.0,shipped,2024
EKBI,194,174,173,174,departures,0.8917525773195877,0.8969072164948454,shipped,2024
HEGN,194,2,0,0,arrivals,0.0,0.0,shipped,2024
EKBI,194,172,170,172,arrivals,0.8762886597938144,0.8865979381443299,shipped,2024
DTTA,193,0,0,0,departures,0.0,0.0,shipped,2024
EHEH,193,176,176,177,departures,0.9119170984455959,0.917098445595855,shipped,2024
DTTA,192,0,0,0,arrivals,0.0,0.0,shipped,2024
UUWW,192,15,0,0,arrivals,0.0,0.0,shipped,2024
EGNT,190,168,168,168,departures,0.8842105263157894,0.8842105263157894,shipped,2024
EGNT,190,157,157,157,arrivals,0.8263157894736842,0.8263157894736842,shipped,2024
EGGP,188,161,159,169,arrivals,0.8457446808510638,0.898936170212766,shipped,2024
EHEH,188,170,169,172,arrivals,0.898936170212766,0.9148936170212766,shipped,2024
EGGP,187,164,162,165,departures,0.8663101604278075,0.8823529411764706,shipped,2024
LIRQ,185,158,158,170,departures,0.8540540540540541,0.918918918918919,shipped,2024
UUWW,185,6,4,5,departures,0.021621621621621623,0.02702702702702703,shipped,2024
EGPD,184,115,115,115,arrivals,0.625,0.625,shipped,2024
LIRQ,184,39,30,30,arrivals,0.16304347826086957,0.16304347826086957,shipped,2024
EETN,183,156,155,155,departures,0.8469945355191257,0.8469945355191257,shipped,2024
EGPD,182,113,112,112,departures,0.6153846153846154,0.6153846153846154,shipped,2024
EETN,181,151,151,151,arrivals,0.8342541436464088,0.8342541436464088,shipped,2024
DAAG,178,54,53,53,departures,0.29775280898876405,0.29775280898876405,shipped,2024
DAAG,178,39,39,39,arrivals,0.21910112359550563,0.21910112359550563,shipped,2024
EGNM,177,155,155,157,arrivals,0.8757062146892656,0.8870056497175142,shipped,2024
EGNM,175,160,160,160,departures,0.9142857142857143,0.9142857142857143,shipped,2024
EDDN,173,160,158,159,departures,0.9132947976878613,0.9190751445086706,shipped,2024
EPWR,173,163,162,162,departures,0.9364161849710982,0.9364161849710982,shipped,2024
GCFV,172,0,0,0,departures,0.0,0.0,shipped,2024
ENBO,172,162,162,259,departures,0.9418604651162791,1.505813953488372,shipped,2024
GCFV,172,1,0,0,arrivals,0.0,0.0,shipped,2024
LGSA,170,142,142,144,departures,0.8352941176470589,0.8470588235294118,shipped,2024
LDSP,170,5,3,3,arrivals,0.01764705882352941,0.01764705882352941,shipped,2024
LGSA,170,90,88,88,arrivals,0.5176470588235295,0.5176470588235295,shipped,2024
EDDN,169,154,151,163,arrivals,0.893491124260355,0.9644970414201184,shipped,2024
ENBO,168,157,157,167,arrivals,0.9345238095238095,0.9940476190476191,shipped,2024
EPWR,168,156,154,154,arrivals,0.9166666666666666,0.9166666666666666,shipped,2024
UDYZ,167,1,0,0,arrivals,0.0,0.0,shipped,2024
LDSP,166,51,48,48,departures,0.2891566265060241,0.2891566265060241,shipped,2024
OLBA,166,72,70,198,departures,0.42168674698795183,1.1927710843373494,shipped,2024
UDYZ,166,85,71,71,departures,0.42771084337349397,0.42771084337349397,shipped,2024
LIEE,165,1,0,0,arrivals,0.0,0.0,shipped,2024
ENTC,165,36,0,0,arrivals,0.0,0.0,shipped,2024
OLBA,164,7,6,223,arrivals,0.036585365853658534,1.3597560975609757,shipped,2024
LIEE,163,40,40,40,departures,0.24539877300613497,0.24539877300613497,shipped,2024
ENTC,161,82,17,19,departures,0.10559006211180125,0.11801242236024845,shipped,2024
LUKK,160,1,0,0,departures,0.0,0.0,shipped,2024
LGKO,160,152,152,159,arrivals,0.95,0.99375,shipped,2024
LUKK,159,0,0,0,arrivals,0.0,0.0,shipped,2024
LIRA,157,142,138,144,departures,0.8789808917197452,0.9171974522292994,shipped,2024
LGKO,154,151,151,157,departures,0.9805194805194806,1.0194805194805194,shipped,2024
LIRA,149,133,124,146,arrivals,0.8322147651006712,0.9798657718120806,shipped,2024
LIMF,149,130,128,129,arrivals,0.8590604026845637,0.8657718120805369,shipped,2024
LGSR,148,4,0,0,arrivals,0.0,0.0,shipped,2024
LIMF,146,127,127,129,departures,0.8698630136986302,0.8835616438356164,shipped,2024
EPPO,145,137,137,138,departures,0.9448275862068966,0.9517241379310345,shipped,2024
LGSR,145,6,4,7,departures,0.027586206896551724,0.04827586206896552,shipped,2024
EPPO,145,134,134,134,arrivals,0.9241379310344827,0.9241379310344827,shipped,2024
UMKK,144,109,109,109,departures,0.7569444444444444,0.7569444444444444,shipped,2024
UMKK,144,36,36,36,arrivals,0.25,0.25,shipped,2024
LDDU,141,3,0,0,departures,0.0,0.0,shipped,2024
LIPX,141,127,125,126,departures,0.8865248226950354,0.8936170212765957,shipped,2024
LDDU,140,0,0,0,arrivals,0.0,0.0,shipped,2024
LIPX,139,127,120,123,arrivals,0.8633093525179856,0.8848920863309353,shipped,2024
EGAC,139,117,117,159,arrivals,0.841726618705036,1.143884892086331,shipped,2024
EGAC,136,96,96,99,departures,0.7058823529411765,0.7279411764705882,shipped,2024
LPPD,135,66,65,66,arrivals,0.48148148148148145,0.4888888888888889,shipped,2024
EBLG,134,109,109,111,departures,0.8134328358208955,0.8283582089552238,shipped,2024
LPPD,133,115,115,167,departures,0.8646616541353384,1.255639097744361,shipped,2024
LTAF,131,1,0,0,arrivals,0.0,0.0,shipped,2024
LTAF,129,7,0,0,departures,0.0,0.0,shipped,2024
LPMA,127,113,113,114,departures,0.889763779527559,0.8976377952755905,shipped,2024
LPMA,127,20,20,20,arrivals,0.15748031496062992,0.15748031496062992,shipped,2024
ULLI,126,5,4,4,departures,0.031746031746031744,0.031746031746031744,shipped,2024
ULLI,126,6,1,1,arrivals,0.007936507936507936,0.007936507936507936,shipped,2024
LFOB,125,120,120,120,departures,0.96,0.96,shipped,2024
LFOB,124,119,118,118,arrivals,0.9516129032258065,0.9516129032258065,shipped,2024
ESSB,123,104,101,103,departures,0.8211382113821138,0.8373983739837398,shipped,2024
ESSB,120,101,99,105,arrivals,0.825,0.875,shipped,2024
LGZA,120,2,0,0,arrivals,0.0,0.0,shipped,2024
LGZA,119,6,0,0,departures,0.0,0.0,shipped,2024
LCPH,118,90,87,88,arrivals,0.7372881355932204,0.7457627118644068,shipped,2024
LCPH,116,50,49,49,departures,0.4224137931034483,0.4224137931034483,shipped,2024
EBLG,116,53,52,55,arrivals,0.4482758620689655,0.47413793103448276,shipped,2024
LTCG,115,72,71,72,arrivals,0.6173913043478261,0.6260869565217392,shipped,2024
LEST,115,62,59,59,arrivals,0.5130434782608696,0.5130434782608696,shipped,2024
LEST,114,89,89,89,departures,0.7807017543859649,0.7807017543859649,shipped,2024
LTCG,112,97,96,98,departures,0.8571428571428571,0.875,shipped,2024
EGLF,112,92,8,11,arrivals,0.07142857142857142,0.09821428571428571,shipped,2024
LRCL,111,0,0,0,arrivals,0.0,0.0,shipped,2024
LRCL,110,3,0,0,departures,0.0,0.0,shipped,2024
LGMK,110,88,86,104,departures,0.7818181818181819,0.9454545454545454,shipped,2024
LGMK,109,65,61,63,arrivals,0.5596330275229358,0.5779816513761468,shipped,2024
EICK,109,93,93,94,arrivals,0.8532110091743119,0.8623853211009175,shipped,2024
EICK,108,95,95,95,departures,0.8796296296296297,0.8796296296296297,shipped,2024
LIBR,108,0,0,0,departures,0.0,0.0,shipped,2024
EGJJ,106,89,88,89,departures,0.8301886792452831,0.839622641509434,shipped,2024
LWSK,106,94,94,94,departures,0.8867924528301887,0.8867924528301887,shipped,2024
LIBR,106,0,0,0,arrivals,0.0,0.0,shipped,2024
EGLF,104,87,83,90,departures,0.7980769230769231,0.8653846153846154,shipped,2024
LWSK,103,92,92,92,arrivals,0.8932038834951457,0.8932038834951457,shipped,2024
BKPR,102,13,13,13,arrivals,0.12745098039215685,0.12745098039215685,shipped,2024
LZIB,102,85,82,87,arrivals,0.803921568627451,0.8529411764705882,shipped,2024
BKPR,101,86,86,86,departures,0.8514851485148515,0.8514851485148515,shipped,2024
OKKK,101,88,88,88,departures,0.8712871287128713,0.8712871287128713,shipped,2024
EGJJ,101,88,85,87,arrivals,0.8415841584158416,0.8613861386138614,shipped,2024
LZIB,99,85,83,84,departures,0.8383838383838383,0.8484848484848485,shipped,2024
OJAI,98,1,0,0,arrivals,0.0,0.0,shipped,2024
GMAD,98,1,0,0,arrivals,0.0,0.0,shipped,2024
LJLJ,98,80,77,79,arrivals,0.7857142857142857,0.8061224489795918,shipped,2024
LDZD,96,77,74,74,arrivals,0.7708333333333334,0.7708333333333334,shipped,2024
OJAI,95,39,13,13,departures,0.1368421052631579,0.1368421052631579,shipped,2024
LJLJ,95,79,79,79,departures,0.8315789473684211,0.8315789473684211,shipped,2024
HESH,95,1,0,0,arrivals,0.0,0.0,shipped,2024
LDZD,94,76,73,75,departures,0.776595744680851,0.7978723404255319,shipped,2024
GMAD,93,0,0,0,departures,0.0,0.0,shipped,2024
EDJA,93,83,82,82,departures,0.8817204301075269,0.8817204301075269,shipped,2024
HESH,93,0,0,0,departures,0.0,0.0,shipped,2024
EHRD,92,91,91,92,departures,0.9891304347826086,1.0,shipped,2024
UUDD,90,16,13,13,departures,0.14444444444444443,0.14444444444444443,shipped,2024
EDJA,90,80,78,79,arrivals,0.8666666666666667,0.8777777777777778,shipped,2024
LICA,89,1,0,0,departures,0.0,0.0,shipped,2024
GCLA,89,0,0,0,departures,0.0,0.0,shipped,2024
LICA,89,2,0,0,arrivals,0.0,0.0,shipped,2024
GCLA,89,0,0,0,arrivals,0.0,0.0,shipped,2024
OKKK,89,11,11,11,arrivals,0.12359550561797752,0.12359550561797752,shipped,2024
EHRD,88,86,86,87,arrivals,0.9772727272727273,0.9886363636363636,shipped,2024
EDDW,87,78,76,77,departures,0.8735632183908046,0.8850574712643678,shipped,2024
EDLW,86,77,77,78,departures,0.8953488372093024,0.9069767441860465,shipped,2024
EDDW,86,73,71,75,arrivals,0.8255813953488372,0.872093023255814,shipped,2024
LEGE,86,65,64,65,arrivals,0.7441860465116279,0.7558139534883721,shipped,2024
EDLW,86,73,72,73,arrivals,0.8372093023255814,0.8488372093023255,shipped,2024
LOWS,86,65,63,74,arrivals,0.7325581395348837,0.8604651162790697,shipped,2024
LIPH,85,79,79,80,departures,0.9294117647058824,0.9411764705882353,shipped,2024
EINN,85,69,69,69,departures,0.8117647058823529,0.8117647058823529,shipped,2024
LOWS,85,67,61,62,departures,0.7176470588235294,0.7294117647058823,shipped,2024
LIPH,85,80,78,78,arrivals,0.9176470588235294,0.9176470588235294,shipped,2024
EINN,84,64,63,63,arrivals,0.75,0.75,shipped,2024
LEGE,83,73,73,74,departures,0.8795180722891566,0.891566265060241,shipped,2024
UUDD,83,9,0,0,arrivals,0.0,0.0,shipped,2024
GMTT,82,69,69,72,arrivals,0.8414634146341463,0.8780487804878049,shipped,2024
ENTO,82,77,76,76,arrivals,0.926829268292683,0.926829268292683,shipped,2024
GMTT,81,70,70,70,departures,0.8641975308641975,0.8641975308641975,shipped,2024
ENTO,80,76,76,78,departures,0.95,0.975,shipped,2024
EGHI,80,47,46,52,arrivals,0.575,0.65,shipped,2024
EGNS,79,56,55,57,arrivals,0.6962025316455697,0.7215189873417721,shipped,2024
EDSB,79,63,63,65,arrivals,0.7974683544303798,0.8227848101265823,shipped,2024
EGJB,79,52,51,52,arrivals,0.6455696202531646,0.6582278481012658,shipped,2024
EGNS,78,55,53,53,departures,0.6794871794871795,0.6794871794871795,shipped,2024
EPMO,78,76,76,76,departures,0.9743589743589743,0.9743589743589743,shipped,2024
LQSA,77,4,2,2,departures,0.025974025974025976,0.025974025974025976,shipped,2024
LBBG,77,64,64,64,arrivals,0.8311688311688312,0.8311688311688312,shipped,2024
LQSA,77,1,0,0,arrivals,0.0,0.0,shipped,2024
EGHI,76,43,43,44,departures,0.5657894736842105,0.5789473684210527,shipped,2024
EKYT,76,67,67,67,departures,0.881578947368421,0.881578947368421,shipped,2024
EPMO,76,72,72,72,arrivals,0.9473684210526315,0.9473684210526315,shipped,2024
EGJB,75,49,49,50,departures,0.6533333333333333,0.6666666666666666,shipped,2024
EGKB,75,61,52,55,departures,0.6933333333333334,0.7333333333333333,shipped,2024
URSS,75,0,0,0,arrivals,0.0,0.0,shipped,2024
EKYT,75,63,63,64,arrivals,0.84,0.8533333333333334,shipped,2024
EDSB,74,63,62,62,departures,0.8378378378378378,0.8378378378378378,shipped,2024
DTTJ,74,0,0,0,arrivals,0.0,0.0,shipped,2024
DTTJ,73,0,0,0,departures,0.0,0.0,shipped,2024
EDDG,73,63,62,62,departures,0.8493150684931506,0.8493150684931506,shipped,2024
LBBG,72,67,66,66,departures,0.9166666666666666,0.9166666666666666,shipped,2024
EDDG,72,63,63,65,arrivals,0.875,0.9027777777777778,shipped,2024
LTAJ,71,1,0,0,departures,0.0,0.0,shipped,2024
DTMB,71,0,0,0,departures,0.0,0.0,shipped,2024
LTAJ,69,2,0,0,arrivals,0.0,0.0,shipped,2024
URSS,68,4,4,4,departures,0.058823529411764705,0.058823529411764705,shipped,2024
LFMT,68,61,60,60,departures,0.8823529411764706,0.8823529411764706,shipped,2024
EDLV,68,64,62,63,departures,0.9117647058823529,0.9264705882352942,shipped,2024
LFMT,68,58,57,57,arrivals,0.8382352941176471,0.8382352941176471,shipped,2024
LTAU,67,1,0,0,departures,0.0,0.0,shipped,2024
LFKJ,67,53,53,53,departures,0.7910447761194029,0.7910447761194029,shipped,2024
LRIA,67,9,0,0,departures,0.0,0.0,shipped,2024
LTAU,67,0,0,0,arrivals,0.0,0.0,shipped,2024
EGPE,67,44,43,45,arrivals,0.6417910447761194,0.6716417910447762,shipped,2024
DTMB,67,1,0,0,arrivals,0.0,0.0,shipped,2024
EDLV,67,63,61,63,arrivals,0.9104477611940298,0.9402985074626866,shipped,2024
LFQQ,66,61,60,60,departures,0.9090909090909091,0.9090909090909091,shipped,2024
LIEA,66,62,62,63,arrivals,0.9393939393939394,0.9545454545454546,shipped,2024
LRTR,66,1,0,0,arrivals,0.0,0.0,shipped,2024
LRIA,66,0,0,0,arrivals,0.0,0.0,shipped,2024
LFQQ,66,61,59,60,arrivals,0.8939393939393939,0.9090909090909091,shipped,2024
LEAS,65,43,43,43,departures,0.6615384615384615,0.6615384615384615,shipped,2024
LYPG,65,6,6,7,departures,0.09230769230769231,0.1076923076923077,shipped,2024
LIEA,65,59,59,59,departures,0.9076923076923077,0.9076923076923077,shipped,2024
LRTR,65,44,31,32,departures,0.47692307692307695,0.49230769230769234,shipped,2024
EDFH,65,56,56,58,arrivals,0.8615384615384616,0.8923076923076924,shipped,2024
LEAS,65,0,0,0,arrivals,0.0,0.0,shipped,2024
LYPG,65,0,0,0,arrivals,0.0,0.0,shipped,2024
LFKJ,65,53,53,54,arrivals,0.8153846153846154,0.8307692307692308,shipped,2024
EGPE,64,44,44,46,departures,0.6875,0.71875,shipped,2024
EGKB,64,52,0,0,arrivals,0.0,0.0,shipped,2024
EPRZ,62,58,58,58,departures,0.9354838709677419,0.9354838709677419,shipped,2024
LYTV,62,3,0,0,arrivals,0.0,0.0,shipped,2024
LYTV,61,0,0,0,departures,0.0,0.0,shipped,2024
ENAL,61,1,0,0,arrivals,0.0,0.0,shipped,2024
EGPB,60,1,0,0,departures,0.0,0.0,shipped,2024
ENAL,60,4,0,0,departures,0.0,0.0,shipped,2024
EDFH,60,54,54,55,departures,0.9,0.9166666666666666,shipped,2024
LFKB,60,28,28,29,arrivals,0.4666666666666667,0.48333333333333334,shipped,2024
LFKB,59,34,34,34,departures,0.576271186440678,0.576271186440678,shipped,2024
LFST,59,47,47,49,departures,0.7966101694915254,0.8305084745762712,shipped,2024
EGPB,59,1,0,0,arrivals,0.0,0.0,shipped,2024
LBWN,59,22,22,22,arrivals,0.3728813559322034,0.3728813559322034,shipped,2024
GMFF,58,45,45,45,departures,0.7758620689655172,0.7758620689655172,shipped,2024
LBWN,57,47,47,47,departures,0.8245614035087719,0.8245614035087719,shipped,2024
DTNH,57,0,0,0,arrivals,0.0,0.0,shipped,2024
LFST,57,48,47,50,arrivals,0.8245614035087719,0.8771929824561403,shipped,2024
LOWG,57,50,49,53,arrivals,0.8596491228070176,0.9298245614035088,shipped,2024
EHKD,56,8,8,10,departures,0.14285714285714285,0.17857142857142858,shipped,2024
GMME,56,1,0,0,arrivals,0.0,0.0,shipped,2024
GMFF,56,1,0,0,arrivals,0.0,0.0,shipped,2024
DTNH,55,0,0,0,departures,0.0,0.0,shipped,2024
GMME,55,35,22,24,departures,0.4,0.43636363636363634,shipped,2024
EPRZ,55,53,53,53,arrivals,0.9636363636363636,0.9636363636363636,shipped,2024
LEVT,54,35,31,47,departures,0.5740740740740741,0.8703703703703703,shipped,2024
LTBA,54,37,31,51,arrivals,0.5740740740740741,0.9444444444444444,shipped,2024
ESMS,53,41,40,41,departures,0.7547169811320755,0.7735849056603774,shipped,2024
LIMJ,53,49,49,49,departures,0.9245283018867925,0.9245283018867925,shipped,2024
LOWG,53,49,49,49,departures,0.9245283018867925,0.9245283018867925,shipped,2024
LGKF,53,4,0,0,departures,0.0,0.0,shipped,2024
LFRB,53,35,35,35,departures,0.660377358490566,0.660377358490566,shipped,2024
EHKD,53,7,7,7,arrivals,0.1320754716981132,0.1320754716981132,shipped,2024
LFMD,53,36,6,11,arrivals,0.11320754716981132,0.20754716981132076,shipped,2024
LKTB,52,49,46,48,departures,0.8846153846153846,0.9230769230769231,shipped,2024
LKMT,52,45,44,44,departures,0.8461538461538461,0.8461538461538461,shipped,2024
LEVT,52,8,8,8,arrivals,0.15384615384615385,0.15384615384615385,shipped,2024
ESMS,52,40,38,40,arrivals,0.7307692307692307,0.7692307692307693,shipped,2024
LIMJ,52,51,51,52,arrivals,0.9807692307692307,1.0,shipped,2024
LGKF,52,2,0,0,arrivals,0.0,0.0,shipped,2024
LFRB,52,34,33,34,arrivals,0.6346153846153846,0.6538461538461539,shipped,2024
LFBZ,51,45,44,47,arrivals,0.8627450980392157,0.9215686274509803,shipped,2024
LKMT,51,42,40,40,arrivals,0.7843137254901961,0.7843137254901961,shipped,2024
LFBZ,50,42,41,42,departures,0.82,0.84,shipped,2024
EDDC,50,42,41,42,arrivals,0.82,0.84,shipped,2024
EDDC,49,40,38,43,departures,0.7755102040816326,0.8775510204081632,shipped,2024
EGHH,49,45,44,44,departures,0.8979591836734694,0.8979591836734694,shipped,2024
LKTB,49,47,46,48,arrivals,0.9387755102040817,0.9795918367346939,shipped,2024
LGPA,49,2,0,0,arrivals,0.0,0.0,shipped,2024
LTBA,48,31,27,33,departures,0.5625,0.6875,shipped,2024
ENKB,48,0,0,0,departures,0.0,0.0,shipped,2024
LGPA,48,11,0,0,departures,0.0,0.0,shipped,2024
EGHH,48,42,41,44,arrivals,0.8541666666666666,0.9166666666666666,shipped,2024
ENCN,48,43,42,42,arrivals,0.875,0.875,shipped,2024
LERS,47,46,46,46,departures,0.9787234042553191,0.9787234042553191,shipped,2024
EYKA,47,42,42,42,departures,0.8936170212765957,0.8936170212765957,shipped,2024
ENCN,47,43,43,43,departures,0.9148936170212766,0.9148936170212766,shipped,2024
LERS,47,45,45,45,arrivals,0.9574468085106383,0.9574468085106383,shipped,2024
LTCC,46,0,0,0,arrivals,0.0,0.0,shipped,2024
LIPQ,46,41,40,42,arrivals,0.8695652173913043,0.9130434782608695,shipped,2024
EYKA,46,40,40,40,arrivals,0.8695652173913043,0.8695652173913043,shipped,2024
GEML,45,40,40,43,departures,0.8888888888888888,0.9555555555555556,shipped,2024
DAOO,45,19,19,19,arrivals,0.4222222222222222,0.4222222222222222,shipped,2024
GEML,45,18,18,19,arrivals,0.4,0.4222222222222222,shipped,2024
ENKB,45,0,0,0,arrivals,0.0,0.0,shipped,2024
DAOO,44,35,35,35,departures,0.7954545454545454,0.7954545454545454,shipped,2024
ENFL,44,17,16,20,departures,0.36363636363636365,0.45454545454545453,shipped,2024
LIPQ,44,41,41,41,departures,0.9318181818181818,0.9318181818181818,shipped,2024
UWKD,43,9,0,0,departures,0.0,0.0,shipped,2024
EGFF,43,40,39,39,departures,0.9069767441860465,0.9069767441860465,shipped,2024
ENFL,43,0,0,0,arrivals,0.0,0.0,shipped,2024
EGFF,43,38,38,39,arrivals,0.8837209302325582,0.9069767441860465,shipped,2024
LTCI,42,0,0,0,departures,0.0,0.0,shipped,2024
LEJR,42,38,36,36,arrivals,0.8571428571428571,0.8571428571428571,shipped,2024
EDLP,42,33,32,34,arrivals,0.7619047619047619,0.8095238095238095,shipped,2024
LFKF,42,16,15,15,arrivals,0.35714285714285715,0.35714285714285715,shipped,2024
LTCC,41,0,0,0,departures,0.0,0.0,shipped,2024
EDLP,41,36,36,37,departures,0.8780487804878049,0.9024390243902439,shipped,2024
LFKF,41,26,26,30,departures,0.6341463414634146,0.7317073170731707,shipped,2024
LTCI,41,0,0,0,arrivals,0.0,0.0,shipped,2024
ENEV,41,0,0,0,arrivals,0.0,0.0,shipped,2024
LIPY,41,14,13,13,arrivals,0.3170731707317073,0.3170731707317073,shipped,2024
LEJR,40,38,37,37,departures,0.925,0.925,shipped,2024
LEXJ,40,34,34,34,departures,0.85,0.85,shipped,2024
ENEV,40,6,0,0,departures,0.0,0.0,shipped,2024
ESPA,40,13,13,13,departures,0.325,0.325,shipped,2024
LFRN,40,30,29,29,departures,0.725,0.725,shipped,2024
LIPY,40,33,32,33,departures,0.8,0.825,shipped,2024
LECO,40,38,38,39,departures,0.95,0.975,shipped,2024
LICT,40,2,2,2,arrivals,0.05,0.05,shipped,2024
LFMD,39,27,24,25,departures,0.6153846153846154,0.6410256410256411,shipped,2024
LFTH,39,31,31,44,departures,0.7948717948717948,1.1282051282051282,shipped,2024
LEGR,39,35,35,35,departures,0.8974358974358975,0.8974358974358975,shipped,2024
LICT,39,2,2,2,departures,0.05128205128205128,0.05128205128205128,shipped,2024
ESNU,39,24,24,25,departures,0.6153846153846154,0.6410256410256411,shipped,2024
LEXJ,39,1,1,1,arrivals,0.02564102564102564,0.02564102564102564,shipped,2024
ESNU,39,0,0,0,arrivals,0.0,0.0,shipped,2024
LEAM,39,31,30,30,arrivals,0.7692307692307693,0.7692307692307693,shipped,2024
ESPA,39,1,0,0,arrivals,0.0,0.0,shipped,2024
LFRN,39,33,32,33,arrivals,0.8205128205128205,0.8461538461538461,shipped,2024
LTFH,38,16,13,13,departures,0.34210526315789475,0.34210526315789475,shipped,2024
UMMS,38,31,31,31,departures,0.8157894736842105,0.8157894736842105,shipped,2024
LGMT,38,32,32,34,departures,0.8421052631578947,0.8947368421052632,shipped,2024
LEAM,38,34,34,34,departures,0.8947368421052632,0.8947368421052632,shipped,2024
BIRK,38,28,28,28,departures,0.7368421052631579,0.7368421052631579,shipped,2024
LTFH,38,11,11,11,arrivals,0.2894736842105263,0.2894736842105263,shipped,2024
LEGR,38,0,0,0,arrivals,0.0,0.0,shipped,2024
LGMT,38,33,33,33,arrivals,0.868421052631579,0.868421052631579,shipped,2024
LECO,38,35,35,38,arrivals,0.9210526315789473,1.0,shipped,2024
LIRZ,37,29,28,29,departures,0.7567567567567568,0.7837837837837838,shipped,2024
URMM,37,30,30,34,departures,0.8108108108108109,0.918918918918919,shipped,2024
ENHD,37,35,35,35,departures,0.9459459459459459,0.9459459459459459,shipped,2024
UWKD,37,5,0,0,arrivals,0.0,0.0,shipped,2024
LFTH,37,24,18,27,arrivals,0.4864864864864865,0.7297297297297297,shipped,2024
UMMS,37,3,0,0,arrivals,0.0,0.0,shipped,2024
LIRZ,37,3,1,1,arrivals,0.02702702702702703,0.02702702702702703,shipped,2024
